DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,DT,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,ONE-WAYTIME1,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,TEMP,VCL,WATER_VOL,ZLT
1596.3044,3935.5337,3935533.75,nan,139.5694,0.0,nan,187.0324,6.3105,6.6472,1596.3043,0.8251,-738.3097,nan,0.3079,0.0001,0.01,12911.8555,1.8021,6.3105,39.8224,94.8796,1.0,1.0,1.0,-1513.8243,168.8819,55.683,0.0001,19.0
1596.4568,3788.4285,3788428.5,nan,141.2799,0.0,nan,183.7401,6.8284,7.2879,1596.4568,0.8462,-738.384,nan,0.3063,0.0001,0.01,12429.2266,1.756,6.8284,46.627,94.3549,1.0,1.0,1.0,-1513.9768,168.8904,52.7,0.0001,19.0
1596.6092,3652.9934,3653000.75,nan,143.3389,0.0,nan,178.3758,8.1032,8.1019,1596.6091,0.8459,-738.4584,nan,0.3046,0.0001,0.01,11984.9102,1.7179,8.1032,65.6618,93.9016,1.0,1.0,1.0,-1514.1291,168.8988,51.628,0.0001,19.0
1596.7616,3645.614,3645614.0,nan,144.7577,0.0,nan,173.3565,8.9763,9.0138,1596.7616,0.8246,-738.5327,nan,0.303,0.0001,0.01,11960.6758,1.7314,8.9763,80.574,93.5177,1.0,1.0,1.0,-1514.2816,168.9073,53.275,0.0001,19.0
1596.914,3763.4219,3763421.75,nan,145.0695,0.0,nan,169.5459,8.9323,9.2611,1596.9139,0.8167,-738.607,nan,0.3014,0.0001,0.01,12347.1846,1.7912,8.9323,79.786,93.2325,1.0,1.0,1.0,-1514.434,168.9158,56.216,0.0001,19.0
1597.0664,3916.8347,3916834.75,nan,144.5935,0.0,nan,166.263,8.7429,8.9019,1597.0664,0.8127,-738.6813,nan,0.2998,0.0001,0.01,12850.5078,1.8581,8.7429,76.4383,93.0547,1.0,1.0,1.0,-1514.5864,168.9243,58.395,0.0001,19.0
1597.2188,3988.479,3988469.75,nan,144.1283,0.0,nan,162.8595,8.6013,8.5929,1597.2188,0.8158,-738.7557,nan,0.2982,0.0001,0.01,13085.5312,1.886,8.6013,73.9824,92.9513,1.0,1.0,1.0,-1514.7388,168.9328,58.196,0.0001,19.0
1597.3712,3907.9041,3907904.0,nan,144.1206,0.0,nan,160.0102,8.2143,8.1947,1597.3712,0.8037,-738.83,nan,0.2966,0.0001,0.01,12821.208,1.8478,8.2143,67.4747,93.1285,1.0,1.0,1.0,-1514.8911,168.9413,55.743,0.0001,19.0
1597.5236,3797.6831,3797721.5,nan,144.6757,0.0,nan,159.1494,7.2666,7.5016,1597.5236,0.8504,-738.9043,nan,0.2949,0.0001,0.01,12459.7168,1.8026,7.2666,52.8035,93.4152,1.0,1.0,1.0,-1515.0436,168.9498,52.498,0.0001,19.0
1597.676,3733.5469,3733547.0,nan,145.5119,0.0,nan,160.6908,6.1515,6.6836,1597.676,0.9408,-738.9786,nan,0.2933,0.0001,0.01,12249.1699,1.7824,6.1515,37.841,93.8503,1.0,1.0,1.0,-1515.1959,168.9582,50.107,0.0001,19.0
1597.8284,3640.3167,3640258.75,nan,146.3415,0.0,nan,162.8796,5.8767,6.0912,1597.8284,0.9362,-739.053,nan,0.2917,0.0001,0.01,11943.1064,1.7478,5.8767,34.5356,94.0911,1.0,1.0,1.0,-1515.3484,168.9667,46.89,0.0001,19.0
1597.9808,3466.3279,3466328.0,nan,147.224,0.0,nan,162.5134,6.509,6.3644,1597.9807,0.9969,-739.1273,nan,0.2901,0.0001,0.01,11372.4668,1.6743,6.509,42.3671,94.1021,1.0,1.0,1.0,-1515.5007,168.9752,40.512,0.0001,19.0
1598.1331,3184.4561,3184456.0,nan,150.7088,3.0,nan,157.2332,8.41,8.0825,1598.1331,1.0656,-739.2016,nan,0.2885,0.0001,0.01,10447.6904,1.5746,8.41,70.7299,93.6509,1.0,1.0,1.0,-1515.6531,168.9837,32.6037,0.0001,19.0
1598.2856,2796.8943,2796894.25,nan,159.6419,3.0,nan,147.5238,12.8011,11.6161,1598.2855,1.1187,-739.2759,nan,0.2868,0.0001,0.01,9176.1621,1.4649,12.8011,163.8681,93.0955,1.0,1.0,1.0,-1515.8055,168.9922,25.255,0.0001,19.0
1598.438,2393.7996,2393804.25,nan,173.4093,3.0,nan,136.3798,22.4951,19.9216,1598.438,1.0836,-739.3503,nan,0.2852,0.0001,0.01,7853.6885,1.3619,22.4951,506.0295,92.3973,1.0,1.0,1.0,-1515.958,169.0007,20.29,0.0001,19.0
1598.5904,2103.1108,2103110.75,nan,185.4211,3.0,nan,126.9849,35.1711,30.9736,1598.5903,1.0009,-739.4246,nan,0.2836,0.0001,0.01,6899.9697,1.2794,35.1711,1237.0063,91.8568,1.0,1.0,1.0,-1516.1104,169.0092,17.158,0.0001,19.0
1598.7428,1946.3353,1946335.375,nan,191.3833,3.0,nan,120.7226,49.1563,42.9053,1598.7428,0.9568,-739.4989,nan,0.282,0.0001,0.01,6385.6147,1.2221,49.1563,2416.3418,91.3917,1.0,1.0,1.0,-1516.2628,169.0177,15.014,0.0001,19.0
1598.8952,1885.7257,1885725.75,nan,193.2836,3.0,nan,117.1413,60.4162,56.2502,1598.8951,0.9499,-739.5732,nan,0.2804,0.0001,0.01,6186.7642,1.1958,60.4162,3650.1172,91.0287,1.0,1.0,1.0,-1516.4152,169.0261,13.692,0.0001,19.0
1599.0476,1861.8608,1861861.5,nan,194.7788,3.0,nan,115.2765,73.986,71.2208,1599.0476,0.9708,-739.6476,nan,0.2787,0.0001,0.01,6108.4692,1.1898,73.986,5473.9282,90.6434,1.0,1.0,1.0,-1516.5676,169.0346,12.609,0.0001,19.0
1599.2,1846.3145,1846314.375,nan,196.0392,3.0,nan,114.2563,109.5547,110.1043,1599.2,1.0043,-739.7219,nan,0.2771,0.0001,0.01,6057.4619,1.1875,109.5547,12002.2324,90.2122,1.0,1.0,1.0,-1516.72,169.0431,10.909,0.0001,19.0
1599.3524,1828.8706,1828870.5,nan,196.8424,3.0,nan,113.4284,143.9757,163.4815,1599.3524,1.0824,-739.7963,nan,0.2755,0.0001,0.01,6000.2314,1.1811,143.9757,20729.0,89.8103,1.0,1.0,1.0,-1516.8723,169.0516,8.968,0.0001,19.0
1599.5048,1814.2269,1814228.875,nan,197.4232,3.0,nan,112.7053,148.3308,176.0975,1599.5048,1.1188,-739.8705,nan,0.2739,0.0001,0.01,5952.1943,1.1751,148.3308,22002.0254,89.4168,1.0,1.0,1.0,-1517.0248,169.0601,7.879,0.0001,19.0
1599.6572,1804.2598,1804260.25,nan,197.7705,3.0,nan,112.4183,137.4012,161.318,1599.6572,1.1411,-739.9449,nan,0.2723,0.0001,0.01,5919.4888,1.1707,137.4012,18879.0898,89.1365,1.0,1.0,1.0,-1517.1771,169.0686,8.291,0.0001,19.0
1599.8096,1805.7886,1805792.625,nan,197.7212,3.0,nan,112.4783,123.547,139.5599,1599.8096,1.064,-740.0192,nan,0.2706,0.0001,0.01,5924.5166,1.1714,123.547,15263.8604,88.7991,1.0,1.0,1.0,-1517.3296,169.077,9.99,0.0001,19.0
1599.962,1816.976,1816976.0,nan,197.2587,3.0,nan,112.2619,117.5951,126.9725,1599.9619,1.0181,-740.0936,nan,0.269,0.0001,0.01,5961.207,1.1759,117.5951,13828.6074,88.5702,1.0,1.0,1.0,-1517.4819,169.0855,10.919,0.0001,19.0
1600.1143,1833.4756,1833475.625,nan,196.2312,3.0,nan,111.5095,115.3109,121.388,1600.1143,1.0098,-740.1678,nan,0.2674,0.0001,0.01,6015.3398,1.1804,115.3109,13296.5957,88.1887,1.0,1.0,1.0,-1517.6343,169.094,11.2108,0.0001,19.0
1600.2668,1900.2316,1900231.75,nan,189.6908,3.0,nan,110.8909,111.5936,120.2623,1600.2667,1.0166,-740.2422,nan,0.2658,0.0001,0.01,6234.3564,1.1826,111.5936,12453.1309,87.868,1.0,1.0,1.0,-1517.7867,169.1025,11.276,0.0001,19.0
1600.4192,2055.552,2055551.875,nan,175.7727,3.0,nan,111.3646,103.9413,116.9842,1600.4192,1.056,-740.3165,nan,0.2642,0.0001,0.01,6743.937,1.1854,103.9413,10803.7939,87.3692,1.0,1.0,1.0,-1517.9392,169.111,11.577,0.0001,19.0
1600.5716,2251.5151,2251515.25,nan,161.0833,3.0,nan,113.0987,95.0114,105.0947,1600.5715,1.0852,-740.3909,nan,0.2625,0.0001,0.01,7386.8608,1.1899,95.0114,9027.166,86.9696,1.0,1.0,1.0,-1518.0916,169.1195,12.954,0.0001,19.0
1600.724,2354.8271,2354827.25,nan,154.4951,3.0,nan,115.2436,88.5065,81.6078,1600.724,1.0508,-740.4652,nan,0.2609,0.0001,0.01,7725.811,1.1936,88.5065,7833.4004,86.5717,1.0,1.0,1.0,-1518.244,169.128,14.856,0.0001,19.0
1600.8764,2377.7358,2377736.25,nan,153.5194,3.0,nan,116.6404,82.5674,59.2105,1600.8763,1.0154,-740.5395,nan,0.2593,0.0001,0.01,7800.9717,1.1976,82.5674,6817.375,86.3816,1.0,1.0,1.0,-1518.3964,169.1364,15.082,0.0001,19.0
1601.0288,2402.8804,2402880.5,nan,152.7247,3.0,nan,116.884,76.7229,67.9662,1601.0288,1.0879,-740.6138,nan,0.2577,0.0001,0.01,7883.4658,1.204,76.7229,5886.4033,86.3997,1.0,1.0,1.0,-1518.5488,169.1449,15.221,0.0001,19.0
1601.1812,2426.1013,2426101.25,nan,151.8283,3.0,nan,116.5604,72.6174,86.492,1601.1812,1.0104,-740.6882,nan,0.2561,0.0001,0.01,7959.6499,1.2085,72.6174,5273.2871,86.6103,1.0,1.0,1.0,-1518.7012,169.1534,16.96,0.0001,19.0
1601.3336,2440.2378,2440237.75,nan,151.1111,3.0,nan,116.4134,70.1841,88.4197,1601.3336,0.9707,-740.7625,nan,0.2544,0.0001,0.01,8006.0293,1.2098,70.1841,4925.8076,86.8979,1.0,1.0,1.0,-1518.8535,169.1619,17.636,0.0001,19.0
1601.486,2446.1047,2446098.0,nan,150.5493,3.0,nan,116.3696,69.621,84.0185,1601.486,0.9658,-740.8368,nan,0.2528,0.0001,0.01,8025.2559,1.2082,69.621,4847.084,87.1905,1.0,1.0,1.0,-1519.006,169.1704,17.21,0.0001,19.0
1601.6384,2438.9958,2438995.75,nan,150.2133,3.0,nan,115.9018,72.7949,79.0511,1601.6384,0.9953,-740.9111,nan,0.2512,0.0001,0.01,8001.9546,1.202,72.7949,5299.0972,87.4159,1.0,1.0,1.0,-1519.1583,169.1789,16.091,0.0001,19.0
1601.7908,2421.1685,2421167.0,nan,150.287,3.0,nan,114.8944,83.5008,75.0945,1601.7908,1.0226,-740.9855,nan,0.2496,0.0001,0.01,7943.4614,1.1938,83.5008,6972.3838,87.4716,1.0,1.0,1.0,-1519.3108,169.1874,15.067,0.0001,19.0
1601.9432,2392.7598,2392759.75,nan,150.8867,3.0,nan,113.6687,108.1424,73.1301,1601.9431,1.0333,-741.0598,nan,0.248,0.0001,0.01,7850.2617,1.1845,108.1424,11694.7793,87.351,1.0,1.0,1.0,-1519.4631,169.1958,14.479,0.0001,19.0
1602.0956,2375.2849,2375285.0,nan,151.7529,3.0,nan,112.7739,126.4082,72.3548,1602.0956,1.037,-741.1342,nan,0.2463,0.0001,0.01,7792.9297,1.1826,126.4082,15979.0342,87.0511,1.0,1.0,1.0,-1519.6156,169.2043,14.409,0.0001,19.0
1602.248,2366.9993,2366999.25,nan,152.1425,3.0,nan,112.5918,116.6457,73.2073,1602.2479,1.0257,-741.2084,nan,0.2447,0.0001,0.01,7765.7456,1.1815,116.6457,13606.2188,86.9182,1.0,1.0,1.0,-1519.7679,169.2128,14.777,0.0001,19.0
1602.4004,2378.7146,2378714.5,nan,151.8673,3.0,nan,112.9441,107.5249,76.146,1602.4004,1.0095,-741.2828,nan,0.2431,0.0001,0.01,7804.1816,1.1852,107.5249,11561.6045,86.7759,1.0,1.0,1.0,-1519.9204,169.2213,15.278,0.0001,19.0
1602.5528,2388.8113,2388811.25,nan,151.4168,3.0,nan,113.3364,110.0266,81.1512,1602.5527,0.9988,-741.3571,nan,0.2415,0.0001,0.01,7837.3076,1.1867,110.0266,12105.8535,86.9278,1.0,1.0,1.0,-1520.0728,169.2298,15.67,0.0001,19.0
1602.7052,2386.4004,2386400.25,nan,151.3782,3.0,nan,113.4954,119.0365,88.7911,1602.7052,0.981,-741.4315,nan,0.2399,0.0001,0.01,7829.397,1.1852,119.0365,14169.6885,86.9883,1.0,1.0,1.0,-1520.2252,169.2383,16.018,0.0001,19.0
1602.8576,2381.4326,2381432.5,nan,151.4764,3.0,nan,113.6234,134.1808,99.1138,1602.8575,0.9684,-741.5057,nan,0.2382,0.0001,0.01,7813.0991,1.1835,134.1808,18004.4883,87.2,1.0,1.0,1.0,-1520.3776,169.2468,15.55,0.0001,19.0
1603.01,2360.2107,2360210.75,nan,151.2112,3.0,nan,114.075,155.4671,114.5099,1603.01,1.0024,-741.5801,nan,0.2366,0.0001,0.01,7743.4731,1.1709,155.4671,24170.0195,87.3781,1.0,1.0,1.0,-1520.53,169.2552,14.473,0.0001,19.0
1603.1624,2355.3909,2355390.75,nan,150.6148,3.0,nan,114.8919,182.1269,123.7234,1603.1624,1.0182,-741.6544,nan,0.235,0.0001,0.01,7727.6602,1.1639,182.1269,33170.2109,87.6688,1.0,1.0,1.0,-1520.6824,169.2637,14.387,0.0001,19.0
1603.3148,2377.5359,2377536.0,nan,150.1093,3.0,nan,115.9055,189.4229,134.0415,1603.3148,1.0119,-741.7288,nan,0.2334,0.0001,0.01,7800.3154,1.1709,189.4229,35881.0352,88.0065,1.0,1.0,1.0,-1520.8347,169.2722,14.776,0.0001,19.0
1603.4672,2398.6516,2398644.25,nan,149.9188,3.0,nan,117.117,172.8513,121.0435,1603.4672,1.0324,-741.8031,nan,0.2318,0.0001,0.01,7869.5679,1.1798,172.8513,29877.5723,88.3477,1.0,1.0,1.0,-1520.9872,169.2807,15.174,0.0001,19.0
1603.6196,2401.5461,2401546.25,nan,150.2331,3.0,nan,118.5332,121.5432,91.3945,1603.6196,1.0141,-741.8774,nan,0.2301,0.0001,0.01,7879.0884,1.1837,121.5432,14772.749,88.6494,1.0,1.0,1.0,-1521.1395,169.2892,16.04,0.0001,19.0
1603.772,2392.9873,2393002.25,nan,151.0124,3.0,nan,119.7907,84.0047,67.562,1603.772,0.9838,-741.9517,nan,0.2285,0.0001,0.01,7851.0566,1.1856,84.0047,7056.7896,88.785,1.0,1.0,1.0,-1521.292,169.2977,16.364,0.0001,19.0
1603.9244,2405.7371,2405741.0,nan,151.7451,3.0,nan,120.2515,68.99,52.4724,1603.9243,1.0233,-742.0261,nan,0.2269,0.0001,0.01,7892.8501,1.1977,68.99,4759.6196,88.9121,1.0,1.0,1.0,-1521.4443,169.3062,15.438,0.0001,19.0
1604.0768,2480.9216,2480921.5,nan,151.9871,3.0,nan,119.6988,74.9374,50.8319,1604.0768,1.1537,-742.1004,nan,0.2253,0.0001,0.01,8139.5063,1.2371,74.9374,5615.6143,88.9123,1.0,1.0,1.0,-1521.5968,169.3147,15.678,0.0001,19.0
1604.2292,2534.1814,2534181.25,nan,151.7757,3.0,nan,118.6142,87.0062,60.7282,1604.2291,1.0968,-742.1747,nan,0.2237,0.0001,0.01,8314.2432,1.2619,87.0062,7570.0791,88.8731,1.0,1.0,1.0,-1521.7491,169.3231,17.477,0.0001,19.0
1604.3816,2562.9631,2562963.25,nan,151.2724,3.0,nan,117.6738,102.314,78.5693,1604.3816,1.0779,-742.249,nan,0.2221,0.0001,0.01,8408.6719,1.272,102.314,10468.1553,88.6754,1.0,1.0,1.0,-1521.9016,169.3316,18.059,0.0001,19.0
1604.534,2566.6245,2566621.75,nan,150.6053,3.0,nan,117.2925,111.325,93.2182,1604.5339,1.0646,-742.3234,nan,0.2204,0.0001,0.01,8420.6748,1.2682,111.325,12393.2549,88.5006,1.0,1.0,1.0,-1522.054,169.3401,18.406,0.0001,19.0
1604.6864,2527.6033,2527603.25,nan,149.9036,3.0,nan,117.3815,116.079,100.6643,1604.6864,0.9959,-742.3977,nan,0.2188,0.0001,0.01,8292.6621,1.2431,116.079,13474.335,88.283,1.0,1.0,1.0,-1522.2064,169.3486,18.926,0.0001,19.0
1604.8388,2539.905,2539905.0,nan,149.2256,3.0,nan,117.6516,113.283,99.3538,1604.8387,0.9819,-742.472,nan,0.2172,0.0001,0.01,8333.0215,1.2435,113.283,12833.0371,88.1518,1.0,1.0,1.0,-1522.3588,169.3571,19.1,0.0001,19.0
1604.9912,2572.4424,2572442.25,nan,148.7955,3.0,nan,118.0161,106.9257,90.1604,1604.9912,1.0165,-742.5463,nan,0.2156,0.0001,0.01,8439.7715,1.2558,106.9257,11433.1045,87.9054,1.0,1.0,1.0,-1522.5112,169.3656,18.235,0.0001,19.0
1605.1436,2556.6035,2556602.5,nan,149.0497,3.0,nan,118.4577,94.5412,74.2057,1605.1436,1.0781,-742.6207,nan,0.214,0.0001,0.01,8387.8027,1.2502,94.5412,8938.0381,87.8025,1.0,1.0,1.0,-1522.6636,169.374,16.549,0.0001,19.0
1605.296,2519.1008,2519100.75,nan,149.7683,3.0,nan,118.6836,83.176,64.5097,1605.296,1.1193,-742.695,nan,0.2123,0.0001,0.01,8264.7666,1.2378,83.176,6918.2476,87.6457,1.0,1.0,1.0,-1522.8159,169.3825,15.429,0.0001,19.0
1605.4484,2507.0151,2507021.25,nan,150.4173,3.0,nan,118.0686,79.1052,66.8452,1605.4484,1.1317,-742.7693,nan,0.2107,0.0001,0.01,8225.1348,1.2372,79.1052,6257.6328,87.543,1.0,1.0,1.0,-1522.9684,169.391,14.463,0.0001,19.0
1605.6008,2509.781,2509781.0,nan,150.6645,3.0,nan,116.4334,81.8347,72.3058,1605.6008,1.192,-742.8436,nan,0.2091,0.0001,0.01,8234.1895,1.2406,81.8347,6696.9185,87.4288,1.0,1.0,1.0,-1523.1207,169.3995,13.384,0.0001,19.0
1605.7532,2516.9373,2516938.75,nan,150.6842,3.0,nan,114.2501,90.9368,71.4728,1605.7532,1.2056,-742.918,nan,0.2075,0.0001,0.01,8257.6738,1.2443,90.9368,8269.501,87.3623,1.0,1.0,1.0,-1523.2732,169.408,15.066,0.0001,19.0
1605.9056,2524.7795,2524779.5,nan,150.7956,3.0,nan,112.3049,97.9056,67.6898,1605.9055,1.0357,-742.9923,nan,0.2059,0.0001,0.01,8283.3975,1.2491,97.9056,9585.5068,87.2706,1.0,1.0,1.0,-1523.4255,169.4165,18.014,0.0001,19.0
1606.058,2528.0864,2528086.25,nan,150.9239,3.0,nan,111.2289,97.7958,66.1397,1606.058,0.9942,-743.0667,nan,0.2042,0.0001,0.01,8294.2461,1.2518,97.7958,9564.0186,87.1366,1.0,1.0,1.0,-1523.578,169.425,18.709,0.0001,19.0
1606.2104,2513.7439,2513743.75,nan,151.009,3.0,nan,111.1489,92.1776,65.3211,1606.2103,0.9778,-743.1409,nan,0.2026,0.0001,0.01,8247.1904,1.2454,92.1776,8496.709,87.0697,1.0,1.0,1.0,-1523.7303,169.4334,19.123,0.0001,19.0
1606.3628,2483.2043,2483204.25,nan,151.2214,3.0,nan,111.8139,88.7653,63.9935,1606.3628,0.9243,-743.2153,nan,0.201,0.0001,0.01,8146.9956,1.232,88.7653,7879.2778,86.9657,1.0,1.0,1.0,-1523.8828,169.4419,18.531,0.0001,19.0
1606.5152,2452.8362,2452836.25,nan,151.5776,3.0,nan,112.8135,87.8356,62.6092,1606.5151,0.997,-743.2896,nan,0.1994,0.0001,0.01,8047.3628,1.2198,87.8356,7715.0928,86.9447,1.0,1.0,1.0,-1524.0352,169.4504,16.161,0.0001,19.0
1606.6676,2424.5859,2424585.75,nan,151.8729,3.0,nan,113.8729,83.3553,61.4749,1606.6676,1.0729,-743.364,nan,0.1978,0.0001,0.01,7954.6777,1.2081,83.3553,6948.106,86.7768,1.0,1.0,1.0,-1524.1876,169.4589,14.827,0.0001,19.0
1606.82,2423.9836,2423983.5,nan,151.9232,3.0,nan,114.8281,77.7674,61.1674,1606.8199,1.0735,-743.4383,nan,0.1961,0.0001,0.01,7952.7021,1.2082,77.7674,6047.769,86.6317,1.0,1.0,1.0,-1524.34,169.4674,15.674,0.0001,19.0
1606.9724,2456.0894,2456089.75,nan,151.7243,3.0,nan,115.6644,75.0401,61.6107,1606.9724,1.0287,-743.5126,nan,0.1945,0.0001,0.01,8058.0366,1.2226,75.0401,5631.0166,86.3183,1.0,1.0,1.0,-1524.4924,169.4759,17.285,0.0001,19.0
1607.1248,2492.627,2492627.0,nan,151.5424,3.0,nan,116.4827,77.2842,62.2145,1607.1248,1.0131,-743.5869,nan,0.1929,0.0001,0.01,8177.9102,1.2393,77.2842,5972.8481,86.0821,1.0,1.0,1.0,-1524.6448,169.4843,18.347,0.0001,19.0
1607.2772,2529.48,2529480.0,nan,151.5276,3.0,nan,117.2385,73.6856,62.0846,1607.2772,1.0193,-743.6613,nan,0.1913,0.0001,0.01,8298.8193,1.2575,73.6856,5429.5679,85.9105,1.0,1.0,1.0,-1524.7971,169.4928,19.143,0.0001,19.0
1607.4296,2565.6533,2565647.0,nan,151.3276,3.0,nan,117.752,65.3821,58.9653,1607.4296,1.0208,-743.7356,nan,0.1897,0.0001,0.01,8417.4756,1.2738,65.3821,4274.8193,86.0453,1.0,1.0,1.0,-1524.9496,169.5013,19.714,0.0001,19.0
1607.582,2599.2422,2599241.75,nan,150.7675,3.0,nan,118.0898,56.5799,53.6275,1607.582,1.0343,-743.8099,nan,0.188,0.0001,0.01,8527.6963,1.2857,56.5799,3201.2849,86.2008,1.0,1.0,1.0,-1525.1019,169.5098,19.53,0.0001,19.0
1607.7344,2624.7144,2624707.75,nan,150.2915,3.0,nan,118.6585,50.2716,48.3526,1607.7344,1.0846,-743.8842,nan,0.1864,0.0001,0.01,8611.2461,1.2942,50.2716,2527.2336,86.4623,1.0,1.0,1.0,-1525.2544,169.5183,18.702,0.0001,19.0
1607.8868,2633.7429,2633743.0,nan,150.2276,3.0,nan,119.766,46.7637,44.3049,1607.8867,1.1338,-743.9586,nan,0.1848,0.0001,0.01,8640.8887,1.2981,46.7637,2186.8435,86.6413,1.0,1.0,1.0,-1525.4067,169.5268,18.446,0.0001,19.0
1608.0392,2630.751,2630751.0,nan,150.3521,3.0,nan,121.3612,45.2685,41.8107,1608.0392,1.1184,-744.0329,nan,0.1832,0.0001,0.01,8631.0732,1.2977,45.2685,2049.2373,86.7702,1.0,1.0,1.0,-1525.5592,169.5353,19.705,0.0001,19.0
1608.1916,2648.386,2648389.5,nan,150.3177,3.0,nan,123.182,44.4701,40.1139,1608.1915,1.0572,-744.1072,nan,0.1816,0.0001,0.01,8688.9424,1.3061,44.4701,1977.5898,86.9399,1.0,1.0,1.0,-1525.7115,169.5438,22.479,0.0001,19.0
1608.344,2722.5798,2722580.0,nan,150.3412,3.0,nan,125.3147,42.1802,39.5932,1608.344,0.995,-744.1815,nan,0.1799,0.0001,0.01,8932.3486,1.3429,42.1802,1779.1692,87.1969,1.0,1.0,1.0,-1525.864,169.5522,26.43,0.0001,19.0
1608.4964,2844.1631,2844163.0,nan,150.7409,3.0,nan,128.73,39.234,39.3806,1608.4963,0.9584,-744.2559,nan,0.1783,0.0001,0.01,9331.2441,1.4066,39.234,1539.3069,87.5856,1.0,1.0,1.0,-1526.0164,169.5607,31.281,0.0001,19.0
1608.6488,3008.4192,3008419.0,nan,151.3251,3.0,nan,134.4433,34.1346,37.8196,1608.6488,0.9374,-744.3302,nan,0.1767,0.0001,0.01,9870.1416,1.4936,34.1346,1165.171,87.9865,1.0,1.0,1.0,-1526.1688,169.5692,36.917,0.0001,19.0
1608.8012,3170.6877,3170685.5,nan,151.7229,3.0,nan,142.193,29.0909,33.0629,1608.8011,0.895,-744.4045,nan,0.1751,0.0001,0.01,10402.5117,1.5783,29.0909,846.2805,88.5586,1.0,1.0,1.0,-1526.3212,169.5777,42.37,0.0001,19.0
1608.9536,3297.2869,3297286.75,nan,152.2296,3.0,nan,150.6798,23.8371,26.6592,1608.9536,0.8641,-744.4788,nan,0.162,0.0001,0.01,10817.8701,1.6468,23.8371,568.2073,89.0268,1.0,1.0,1.0,-1526.4736,169.5862,46.807,0.0001,19.0
1609.106,3410.0503,3410050.25,nan,152.8983,0.0,nan,158.8671,18.8979,20.1055,1609.106,0.8571,-744.5532,nan,0.057,0.0001,0.01,11187.8291,1.7106,18.8979,357.1306,89.5098,1.0,1.0,1.0,-1526.626,169.5947,50.624,0.0001,20.0
1609.2584,3514.3271,3514327.0,nan,153.1664,0.0,nan,166.1772,14.6401,14.3393,1609.2584,0.8406,-744.6275,nan,0.0108,0.0001,0.01,11529.9443,1.766,14.6401,214.3325,89.7199,1.0,1.0,1.0,-1526.7783,169.6031,53.936,0.0001,20.0
1609.4108,3624.2256,3624230.25,nan,152.7774,0.0,nan,171.6512,10.4354,10.641,1609.4108,0.8375,-744.7018,nan,0.0077,0.0001,0.01,11890.5186,1.8166,10.4354,108.8976,89.8762,1.0,1.0,1.0,-1526.9308,169.6116,56.864,0.0001,20.0
1609.5632,3763.0376,3763037.5,nan,151.4913,0.0,nan,174.4742,8.4806,8.9064,1609.5632,0.8241,-744.7762,nan,0.1176,0.0001,0.01,12345.9238,1.8703,8.4806,71.9206,89.7674,1.0,1.0,1.0,-1527.0831,169.6201,59.432,0.0001,20.0
1609.7155,3884.6709,3884671.0,nan,149.5317,0.0,nan,175.3643,7.8743,8.1959,1609.7155,0.814,-744.8505,nan,0.608,0.0001,0.01,12744.9834,1.9058,7.8743,62.0042,89.7096,1.0,1.0,1.0,-1527.2355,169.6286,61.097,0.0001,20.0
1609.868,3989.5391,3989539.0,nan,147.4287,0.0,nan,175.9922,7.1163,8.0338,1609.8679,0.8151,-744.9248,nan,0.7353,0.0001,0.01,13089.0391,1.9297,7.1163,50.6417,89.5862,1.0,1.0,1.0,-1527.3879,169.6371,63.658,0.0001,20.0
1610.0204,4167.3701,4167376.75,nan,145.7015,0.0,nan,177.3839,6.5859,7.8742,1610.0204,0.7775,-744.9991,nan,0.3314,0.0001,0.01,13672.4961,1.9921,6.5859,43.3741,89.5254,1.0,1.0,1.0,-1527.5404,169.6456,69.175,0.0001,20.0
1610.1728,4445.2114,4445211.5,nan,144.336,0.0,nan,179.4836,6.2362,7.5073,1610.1727,0.7258,-745.0735,nan,0.0545,0.0001,0.01,14584.0264,2.105,6.2362,38.8902,89.4513,1.0,1.0,1.0,-1527.6927,169.6541,75.951,0.0001,20.0
1610.3252,4693.3096,4693309.5,nan,143.129,0.0,nan,181.7366,5.9525,7.0539,1610.3252,0.6806,-745.1478,nan,0.0043,0.0001,0.01,15397.9971,2.2039,5.9525,35.4323,89.428,1.0,1.0,1.0,-1527.8452,169.6626,80.644,0.0001,20.0
1610.4776,4826.6392,4826639.0,nan,142.1496,0.0,nan,183.4369,5.7802,6.6514,1610.4775,0.6675,-745.2221,nan,0.0012,0.0008,0.01,15835.4297,2.251,5.7802,33.4107,89.5117,1.0,1.0,1.0,-1527.9976,169.671,81.369,0.0008,20.0
1610.63,4841.7803,4841772.0,nan,141.2959,0.0,nan,183.6233,5.737,6.2639,1610.63,0.6857,-745.2964,nan,0.0077,0.0009,0.01,15885.0781,2.2445,5.737,32.9132,89.6247,1.0,1.0,1.0,-1528.15,169.6795,79.15,0.0009,20.0
