DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,NPHI,PEF,PERF_INT,PERMEABILITY,PHIT,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,TEMP,VCL,WATER_VOL,ZLT
1560.14,5420.2153,5420215.0,nan,8.93,8.93,131.25,0.0,nan,92.2501,1.863,2.004,0.5215,4.567,nan,nan,0.1966,0.0215,0.0215,17782.8574,2.334,1.863,3.4708,453.712,1.0,1.0,1.0,-1496.78,164.1808,87.546,0.0215,nan
1560.2921,5354.998,5354998.0,nan,8.88,8.88,131.767,0.0,nan,91.6383,1.895,2.056,0.5282,4.242,nan,nan,0.1971,0.0195,0.0195,17568.8906,2.315,1.895,3.591,453.815,1.0,1.0,1.0,-1496.9321,164.1889,88.787,0.0195,nan
1560.4441,5299.3477,5299347.5,nan,8.858,8.858,132.288,0.0,nan,90.8386,1.931,2.109,0.5342,3.9,nan,nan,0.1974,0.0189,0.0189,17386.3105,2.3,1.931,3.7288,453.97,1.0,1.0,1.0,-1497.084,164.1972,89.241,0.0189,nan
1560.5961,5222.8154,5222815.5,nan,8.849,8.849,133.176,0.0,nan,90.4629,1.961,2.154,0.5243,3.751,nan,nan,0.1971,0.0212,0.0212,17135.2207,2.282,1.961,3.8455,454.183,1.0,1.0,1.0,-1497.236,164.2054,87.948,0.0212,nan
1560.748,5200.144,5200144.0,nan,8.848,8.848,132.936,0.0,nan,89.8769,2.014,2.224,0.5062,3.687,nan,nan,0.1964,0.0264,0.0264,17060.8398,2.268,2.014,4.0562,454.365,1.0,1.0,1.0,-1497.3881,164.2135,85.05,0.0264,nan
1560.9,5219.9277,5219928.0,nan,8.853,8.853,132.257,0.0,nan,87.9006,2.094,2.325,0.4892,3.78,nan,nan,0.1955,0.0322,0.0322,17125.748,2.265,2.094,4.3848,454.454,1.0,1.0,1.0,-1497.54,164.2217,81.675,0.0322,nan
1561.0521,5359.3218,5359322.0,nan,8.856,8.856,129.727,0.0,nan,86.2159,2.189,2.439,0.4769,4.156,nan,nan,0.1948,0.0366,0.0366,17583.0762,2.281,2.189,4.7917,454.452,1.0,1.0,1.0,-1497.692,164.2299,79.102,0.0366,nan
1561.2041,5600.019,5600019.0,nan,8.859,8.859,126.165,0.0,nan,86.6158,2.319,2.583,0.4817,4.528,nan,nan,0.1947,0.0371,0.0371,18372.7656,2.318,2.319,5.3778,454.31,1.0,1.0,1.0,-1497.844,164.2381,78.806,0.0371,nan
1561.3561,5776.0576,5776057.5,nan,8.87,8.87,124.114,0.0,nan,87.5257,2.464,2.73,0.5147,4.438,nan,nan,0.1947,0.0374,0.0374,18950.3203,2.352,2.464,6.0713,454.026,1.0,1.0,1.0,-1497.9961,164.2463,78.653,0.0374,nan
1561.508,5827.5239,5827524.0,nan,8.885,8.885,123.384,0.0,nan,86.0081,2.551,2.793,0.5582,4.138,nan,nan,0.1945,0.0389,0.0389,19119.1738,2.359,2.551,6.5076,453.761,1.0,1.0,1.0,-1498.1481,164.2545,77.81,0.0389,nan
1561.66,5815.5405,5815540.5,nan,8.899,8.899,123.481,0.0,nan,84.1946,2.579,2.783,0.5707,4.201,nan,nan,0.1942,0.0399,0.0399,19079.8574,2.356,2.579,6.6512,453.572,1.0,1.0,1.0,-1498.3,164.2627,77.148,0.0399,nan
1561.812,5824.5811,5824581.5,nan,8.914,8.914,123.394,0.0,nan,84.2102,2.637,2.809,0.5427,4.52,nan,nan,0.1931,0.0407,0.0407,19109.5195,2.358,2.637,6.9538,453.415,1.0,1.0,1.0,-1498.452,164.2709,76.198,0.0407,nan
1561.9641,5821.5317,5821531.5,nan,8.93,8.93,123.511,0.0,nan,84.6126,2.716,2.86,0.5118,4.511,nan,nan,0.1939,0.036,0.036,19099.5137,2.359,2.716,7.3767,453.262,1.0,1.0,1.0,-1498.6041,164.2791,78.927,0.036,nan
1562.1161,5684.9497,5684949.5,nan,8.937,8.937,125.138,0.0,nan,84.2809,2.677,2.783,0.5104,4.023,nan,nan,0.1962,0.0295,0.0295,18651.4102,2.334,2.677,7.1663,453.147,1.0,1.0,1.0,-1498.7561,164.2874,83.368,0.0295,nan
1562.268,5435.0806,5435080.5,nan,8.928,8.928,128.087,0.0,nan,84.2898,2.49,2.561,0.5326,3.595,nan,nan,0.1972,0.0219,0.0219,17831.6289,2.284,2.49,6.2001,453.223,1.0,1.0,1.0,-1498.9081,164.2955,87.638,0.0219,nan
1562.42,5149.3086,5149308.5,nan,8.917,8.917,132.591,0.0,nan,84.2872,2.3,2.352,0.5542,3.546,nan,nan,0.198,0.0138,0.0138,16894.0566,2.24,2.3,5.29,453.565,1.0,1.0,1.0,-1499.0601,164.3037,92.111,0.0138,nan
1562.572,5024.188,5024188.0,nan,8.921,8.921,135.347,0.0,nan,83.125,2.201,2.249,0.5612,3.815,nan,nan,0.1979,0.0121,0.0121,16483.5566,2.231,2.201,4.8444,453.951,1.0,1.0,1.0,-1499.212,164.3119,92.893,0.0121,nan
1562.7241,5160.4126,5160412.5,nan,8.929,8.929,133.487,0.0,nan,82.241,2.188,2.246,0.5336,4.248,nan,nan,0.1967,0.0194,0.0194,16930.4883,2.26,2.188,4.7873,454.147,1.0,1.0,1.0,-1499.364,164.3201,88.668,0.0194,nan
1562.8761,5438.4004,5438400.5,nan,8.93,8.93,129.466,0.0,nan,83.0215,2.245,2.325,0.4998,4.659,nan,nan,0.1952,0.0292,0.0292,17842.5215,2.31,2.245,5.04,454.194,1.0,1.0,1.0,-1499.516,164.3283,83.0,0.0292,nan
1563.028,5753.105,5753105.0,nan,8.931,8.931,125.033,0.0,nan,84.4551,2.381,2.492,0.4993,4.93,nan,nan,0.1938,0.0364,0.0364,18875.0156,2.36,2.381,5.6692,454.126,1.0,1.0,1.0,-1499.6681,164.3365,78.67,0.0364,nan
1563.18,5971.125,5971125.0,nan,8.936,8.936,121.846,0.0,nan,85.2236,2.592,2.742,0.5199,5.097,nan,nan,0.1888,0.041,0.041,19590.3047,2.387,2.592,6.7185,453.938,1.0,1.0,1.0,-1499.8201,164.3447,73.862,0.041,nan
1563.332,6024.0547,6024054.5,nan,8.933,8.933,120.573,0.0,nan,86.0126,2.785,2.968,0.5288,5.153,nan,nan,0.183,0.046,0.046,19763.959,2.383,2.785,7.7562,453.735,1.0,1.0,1.0,-1499.972,164.3529,68.535,0.046,nan
1563.4841,6068.1348,6068134.5,nan,8.924,8.924,119.446,0.0,nan,86.7316,2.888,3.084,0.5171,5.135,nan,nan,0.1817,0.0518,0.0518,19908.5781,2.378,2.888,8.3405,453.586,1.0,1.0,1.0,-1500.124,164.3611,64.955,0.0518,nan
1563.6361,6141.981,6141981.0,nan,8.919,8.919,118.258,0.0,nan,86.0942,2.951,3.146,0.5053,5.119,nan,nan,0.1798,0.0518,0.0518,20150.8574,2.383,2.951,8.7084,453.478,1.0,1.0,1.0,-1500.2761,164.3693,63.969,0.0518,nan
1563.7881,6166.5786,6166578.5,nan,8.92,8.92,117.984,0.0,nan,85.95,2.965,3.149,0.5107,5.083,nan,nan,0.1785,0.0472,0.0472,20231.5566,2.387,2.965,8.7912,453.396,1.0,1.0,1.0,-1500.428,164.3775,65.623,0.0472,nan
1563.94,6079.04,6079040.0,nan,8.924,8.924,119.332,0.0,nan,87.845,2.809,2.967,0.53,4.896,nan,nan,0.1825,0.0434,0.0434,19944.3574,2.38,2.809,7.8905,453.412,1.0,1.0,1.0,-1500.5801,164.3857,69.552,0.0434,nan
1564.092,5895.2954,5895295.5,nan,8.931,8.931,122.069,0.0,nan,89.9471,2.535,2.673,0.548,4.628,nan,nan,0.1906,0.0388,0.0388,19341.5195,2.361,2.535,6.4262,453.636,1.0,1.0,1.0,-1500.7321,164.3939,75.932,0.0388,nan
1564.2441,5719.9302,5719930.5,nan,8.938,8.938,124.799,0.0,nan,90.3396,2.342,2.481,0.5771,4.44,nan,nan,0.1956,0.0292,0.0292,18766.1758,2.342,2.342,5.485,454.007,1.0,1.0,1.0,-1500.8842,164.4021,83.188,0.0292,nan
1564.3961,5654.27,5654270.0,nan,8.942,8.942,125.817,0.0,nan,89.2226,2.298,2.462,0.5871,4.319,nan,nan,0.1958,0.0279,0.0279,18550.7539,2.334,2.298,5.2808,454.3,1.0,1.0,1.0,-1501.036,164.4103,83.925,0.0279,nan
1564.5481,5715.3369,5715337.0,nan,8.935,8.935,124.366,0.0,nan,88.9328,2.342,2.545,0.5375,4.248,nan,nan,0.1949,0.0339,0.0339,18751.1055,2.332,2.342,5.485,454.397,1.0,1.0,1.0,-1501.188,164.4185,80.531,0.0339,nan
1564.7,5809.3076,5809308.0,nan,8.919,8.919,122.774,0.0,nan,91.0442,2.356,2.587,0.4846,4.367,nan,nan,0.1943,0.0367,0.0367,19059.4082,2.34,2.356,5.5507,454.373,1.0,1.0,1.0,-1501.3401,164.4267,78.81,0.0367,nan
1564.852,5801.9302,5801930.5,nan,8.907,8.907,123.508,0.0,nan,94.11,2.265,2.493,0.4813,4.708,nan,nan,0.1938,0.0385,0.0385,19035.2051,2.351,2.265,5.1302,454.32,1.0,1.0,1.0,-1501.4921,164.4349,77.66,0.0385,nan
1565.0041,5697.8501,5697850.5,nan,8.908,8.908,126.299,0.0,nan,95.1101,2.121,2.329,0.4969,5.109,nan,nan,0.1941,0.0338,0.0338,18693.7344,2.361,2.121,4.4986,454.443,1.0,1.0,1.0,-1501.644,164.4431,80.156,0.0338,nan
1565.1561,5656.5664,5656566.0,nan,8.916,8.916,128.514,0.0,nan,93.8578,2.048,2.247,0.5025,5.461,nan,nan,0.1943,0.0296,0.0296,18558.2891,2.385,2.048,4.1943,454.851,1.0,1.0,1.0,-1501.796,164.4513,82.367,0.0296,nan
1565.3081,5791.7876,5791788.0,nan,8.928,8.928,127.566,0.0,nan,91.8924,2.117,2.336,0.5135,5.645,nan,nan,0.1903,0.0204,0.0204,19001.9277,2.424,2.117,4.4817,455.336,1.0,1.0,1.0,-1501.9481,164.4595,84.976,0.0204,nan
1565.46,5943.1895,5943189.5,nan,8.936,8.936,125.342,0.0,nan,90.2354,2.274,2.535,0.5304,5.476,nan,nan,0.1825,0.0065,0.01,19498.6523,2.444,2.274,5.1711,455.655,1.0,1.0,1.0,-1502.1,164.4677,88.003,0.0065,nan
1565.612,5972.9878,5972987.5,nan,8.934,8.934,123.543,0.0,nan,89.5879,2.32,2.594,0.5261,5.133,nan,nan,0.1831,0.0086,0.01,19596.416,2.421,2.32,5.3824,455.891,1.0,1.0,1.0,-1502.2521,164.4759,87.288,0.0086,nan
1565.764,5874.1904,5874190.5,nan,8.929,8.929,123.701,0.0,nan,90.5753,2.204,2.449,0.5153,4.858,nan,nan,0.1916,0.0224,0.0224,19272.2793,2.384,2.204,4.8576,456.175,1.0,1.0,1.0,-1502.4041,164.4841,84.598,0.0224,nan
1565.9161,5614.1006,5614100.5,nan,8.927,8.927,127.423,0.0,nan,92.6646,2.093,2.31,0.5171,4.556,nan,nan,0.1957,0.0273,0.0273,18418.9648,2.347,2.093,4.3806,456.406,1.0,1.0,1.0,-1502.5562,164.4923,84.24,0.0273,nan
1566.0681,5387.791,5387791.0,nan,8.926,8.926,130.965,0.0,nan,93.9414,2.075,2.284,0.5077,4.335,nan,nan,0.1955,0.0291,0.0291,17676.4785,2.315,2.075,4.3056,456.517,1.0,1.0,1.0,-1502.708,164.5005,83.213,0.0291,nan
1566.22,5350.1338,5350134.0,nan,8.928,8.928,131.488,0.0,nan,93.8164,2.157,2.38,0.4766,4.415,nan,nan,0.1945,0.0358,0.0358,17552.9316,2.308,2.157,4.6526,456.616,1.0,1.0,1.0,-1502.8601,164.5087,79.351,0.0358,nan
1566.372,5527.2715,5527271.5,nan,8.932,8.932,129.149,0.0,nan,93.3625,2.353,2.613,0.4578,4.675,nan,nan,0.1916,0.0406,0.0406,18134.0938,2.342,2.353,5.5366,456.759,1.0,1.0,1.0,-1503.0121,164.5169,75.482,0.0406,nan
1566.524,5924.9014,5924901.5,nan,8.941,8.941,124.237,0.0,nan,92.9203,2.627,2.933,0.452,4.748,nan,nan,0.175,0.0226,0.0226,19438.6523,2.415,2.627,6.9011,456.77,1.0,1.0,1.0,-1503.1639,164.5251,76.191,0.0226,nan
1566.6761,6304.3008,6304300.5,nan,8.955,8.955,120.193,0.0,nan,92.6053,2.776,3.077,0.4446,4.711,nan,nan,0.1573,0.0003,0.01,20683.4004,2.486,2.776,7.7062,456.516,1.0,1.0,1.0,-1503.316,164.5333,78.58,0.0003,nan
1566.8281,6272.957,6272957.0,nan,8.967,8.967,119.676,0.0,nan,93.9268,2.655,2.885,0.4472,4.682,nan,nan,0.1629,0.0064,0.01,20580.5684,2.463,2.655,7.049,456.222,1.0,1.0,1.0,-1503.468,164.5415,78.257,0.0064,nan
1566.98,6028.7461,6028746.0,nan,8.968,8.968,121.642,0.0,nan,96.8716,2.46,2.629,0.4743,4.678,nan,nan,0.1772,0.0195,0.0195,19779.3516,2.406,2.46,6.0516,456.219,1.0,1.0,1.0,-1503.6201,164.5497,78.846,0.0195,nan
1567.132,5854.5723,5854572.5,nan,8.963,8.963,124.532,0.0,nan,96.9692,2.426,2.579,0.4937,4.839,nan,nan,0.1825,0.0227,0.0227,19207.9141,2.392,2.426,5.8855,456.45,1.0,1.0,1.0,-1503.772,164.5579,79.911,0.0227,nan
1567.284,5979.5063,5979506.5,nan,8.962,8.962,124.02,0.0,nan,91.0833,2.597,2.774,0.4776,5.022,nan,nan,0.1697,0.0098,0.01,19617.8027,2.433,2.597,6.7444,456.574,1.0,1.0,1.0,-1503.9241,164.5661,79.971,0.0098,nan
1567.4361,6359.1694,6359169.5,nan,8.966,8.966,119.108,0.0,nan,82.6531,2.918,3.152,0.443,4.894,nan,nan,0.1546,0.0001,0.01,20863.416,2.485,2.918,8.5147,456.449,1.0,1.0,1.0,-1504.076,164.5743,77.281,0.0001,nan
1567.5881,6659.8052,6659805.5,nan,8.969,8.969,114.372,0.0,nan,77.5586,3.182,3.473,0.4316,4.555,nan,nan,0.1488,0.0003,0.01,21849.7559,2.499,3.182,10.1251,456.32,1.0,1.0,1.0,-1504.2281,164.5825,74.295,0.0003,nan
1567.7401,6661.7012,6661701.0,nan,8.966,8.966,112.189,0.0,nan,77.6945,3.173,3.457,0.4548,4.49,nan,nan,0.1546,0.0163,0.0163,21855.9746,2.452,3.173,10.0679,456.377,1.0,1.0,1.0,-1504.38,164.5907,69.171,0.0163,nan
1567.892,6421.0439,6421044.0,nan,8.961,8.961,113.783,0.0,nan,81.1554,2.942,3.169,0.4838,4.605,nan,nan,0.1728,0.0461,0.0461,21066.418,2.397,2.942,8.6554,456.605,1.0,1.0,1.0,-1504.5321,164.5989,63.353,0.0461,nan
1568.044,6112.6006,6112600.5,nan,8.957,8.957,117.879,0.0,nan,85.2455,2.717,2.894,0.4847,4.667,nan,nan,0.1881,0.0558,0.0558,20054.4629,2.364,2.717,7.3821,456.976,1.0,1.0,1.0,-1504.6841,164.6071,66.121,0.0558,nan
1568.1961,5880.0801,5880080.0,nan,8.957,8.957,121.711,0.0,nan,88.1503,2.646,2.8,0.4685,4.705,nan,nan,0.1928,0.0498,0.0498,19291.6016,2.348,2.646,7.0013,457.412,1.0,1.0,1.0,-1504.8361,164.6153,71.531,0.0498,nan
1568.3481,5756.3716,5756372.0,nan,8.955,8.955,123.956,0.0,nan,88.426,2.73,2.888,0.4674,4.739,nan,nan,0.1933,0.0453,0.0453,18885.7344,2.341,2.73,7.4529,457.745,1.0,1.0,1.0,-1504.988,164.6235,74.033,0.0453,nan
1568.5001,5777.334,5777334.0,nan,8.956,8.956,123.559,0.0,nan,87.5837,2.898,3.077,0.4853,4.775,nan,nan,0.1928,0.0493,0.0493,18954.5078,2.342,2.898,8.3984,457.912,1.0,1.0,1.0,-1505.14,164.6317,71.752,0.0493,nan
1568.652,5907.3755,5907375.5,nan,8.964,8.964,121.355,0.0,nan,87.9379,3.059,3.258,0.4909,4.833,nan,nan,0.1903,0.0584,0.0584,19381.1543,2.352,3.059,9.3575,457.891,1.0,1.0,1.0,-1505.2921,164.6399,65.927,0.0584,nan
1568.804,6088.9575,6088957.5,nan,8.977,8.977,118.587,0.0,nan,89.4347,3.122,3.319,0.4642,4.916,nan,nan,0.1861,0.0588,0.0588,19976.8945,2.369,3.122,9.7469,457.676,1.0,1.0,1.0,-1505.444,164.6481,63.679,0.0588,nan
1568.9561,6252.4692,6252469.0,nan,8.982,8.982,116.217,0.0,nan,89.8314,3.043,3.211,0.4385,4.972,nan,nan,0.1832,0.0538,0.0538,20513.3496,2.384,3.043,9.2598,457.431,1.0,1.0,1.0,-1505.5961,164.6563,64.739,0.0538,nan
1569.1081,6255.3857,6255385.5,nan,8.982,8.982,116.309,0.0,nan,89.4124,2.871,3.001,0.4318,4.994,nan,nan,0.1859,0.0538,0.0538,20522.918,2.387,2.871,8.2426,457.332,1.0,1.0,1.0,-1505.748,164.6645,66.018,0.0538,nan
1569.2601,6078.21,6078210.0,nan,8.979,8.979,119.248,0.0,nan,89.4402,2.676,2.779,0.4383,5.092,nan,nan,0.1904,0.0563,0.0563,19941.6348,2.378,2.676,7.161,457.355,1.0,1.0,1.0,-1505.9,164.6727,67.054,0.0563,nan
1569.412,5882.7563,5882756.5,nan,8.97,8.97,122.381,0.0,nan,88.807,2.538,2.631,0.4489,5.363,nan,nan,0.1918,0.0538,0.0538,19300.3828,2.362,2.538,6.4414,457.471,1.0,1.0,1.0,-1506.052,164.6809,68.987,0.0538,nan
1569.564,5818.2339,5818234.0,nan,8.964,8.964,123.581,0.0,nan,86.2711,2.535,2.635,0.4459,5.522,nan,nan,0.1918,0.0542,0.0542,19088.6953,2.359,2.535,6.4262,457.562,1.0,1.0,1.0,-1506.2041,164.6891,68.805,0.0542,nan
1569.716,5866.7773,5866777.5,nan,8.964,8.964,123.078,0.0,nan,83.9998,2.677,2.798,0.4302,5.371,nan,nan,0.1916,0.0568,0.0568,19247.957,2.369,2.677,7.1663,457.458,1.0,1.0,1.0,-1506.3561,164.6973,67.422,0.0568,nan
1569.8681,5917.7705,5917770.5,nan,8.962,8.962,122.481,0.0,nan,84.531,2.822,2.959,0.4346,5.158,nan,nan,0.1907,0.0524,0.0524,19415.2578,2.378,2.822,7.9637,457.158,1.0,1.0,1.0,-1506.5081,164.7055,69.171,0.0524,nan
1570.0201,5885.4336,5885433.5,nan,8.959,8.959,122.895,0.0,nan,86.4481,2.811,2.939,0.4705,5.084,nan,nan,0.1911,0.0423,0.0423,19309.1641,2.373,2.811,7.9017,456.925,1.0,1.0,1.0,-1506.66,164.7137,74.396,0.0423,nan
1570.172,5791.8306,5791830.5,nan,8.963,8.963,124.197,0.0,nan,87.6113,2.699,2.803,0.5014,5.024,nan,nan,0.1935,0.0365,0.0365,19002.0684,2.36,2.699,7.2846,456.972,1.0,1.0,1.0,-1506.8121,164.7219,78.523,0.0365,nan
1570.324,5726.4795,5726479.5,nan,8.969,8.969,125.295,0.0,nan,89.0809,2.598,2.681,0.4997,4.936,nan,nan,0.1943,0.0358,0.0358,18787.6621,2.354,2.598,6.7496,457.269,1.0,1.0,1.0,-1506.9641,164.7301,79.249,0.0358,nan
1570.476,5704.3784,5704378.5,nan,8.968,8.968,125.727,0.0,nan,92.8925,2.491,2.559,0.4842,4.913,nan,nan,0.1939,0.0382,0.0382,18715.1523,2.353,2.491,6.2051,457.641,1.0,1.0,1.0,-1507.116,164.7383,77.872,0.0382,nan
1570.6281,5675.0015,5675001.0,nan,8.964,8.964,126.163,0.0,nan,97.4081,2.342,2.405,0.4729,4.944,nan,nan,0.1936,0.0404,0.0404,18618.7695,2.349,2.342,5.485,458.019,1.0,1.0,1.0,-1507.2681,164.7465,76.588,0.0404,nan
1570.7801,5644.5332,5644533.0,nan,8.962,8.962,127.06,0.0,nan,99.0661,2.211,2.277,0.4669,4.985,nan,nan,0.1937,0.0402,0.0402,18518.8105,2.353,2.211,4.8885,458.439,1.0,1.0,1.0,-1507.42,164.7547,76.704,0.0402,nan
1570.932,5623.3438,5623343.5,nan,8.964,8.964,127.864,0.0,nan,96.942,2.156,2.23,0.478,5.007,nan,nan,0.1943,0.0354,0.0354,18449.2891,2.359,2.156,4.6483,458.846,1.0,1.0,1.0,-1507.572,164.7629,79.421,0.0354,nan
1571.084,5554.8931,5554893.0,nan,8.982,8.982,129.275,0.0,nan,93.7465,2.144,2.224,0.5092,5.005,nan,nan,0.1953,0.0266,0.0266,18224.7148,2.356,2.144,4.5967,459.112,1.0,1.0,1.0,-1507.724,164.7711,84.372,0.0266,nan
1571.236,5425.917,5425917.0,nan,9.044,9.044,131.73,0.0,nan,92.2536,2.086,2.164,0.5339,5.007,nan,nan,0.1964,0.0183,0.0183,17801.5645,2.345,2.086,4.3514,459.29,1.0,1.0,1.0,-1507.8761,164.7793,89.03,0.0183,nan
1571.3881,5314.583,5314583.0,nan,9.096,9.096,133.744,0.0,nan,92.4378,1.983,2.055,0.5441,5.005,nan,nan,0.1971,0.0122,0.0122,17436.2969,2.332,1.983,3.9323,459.571,1.0,1.0,1.0,-1508.0281,164.7875,92.477,0.0122,nan
1571.5401,5172.6562,5172656.0,nan,9.065,9.065,136.353,0.0,nan,91.129,1.897,1.965,0.5588,5.017,nan,nan,0.1979,0.0062,0.01,16970.6562,2.314,1.897,3.5986,459.953,1.0,1.0,1.0,-1508.1801,164.7957,95.833,0.0062,nan
1571.6921,5044.6934,5044693.0,nan,8.997,8.997,138.845,0.0,nan,86.2985,1.818,1.883,0.5752,5.042,nan,nan,0.1985,0.0017,0.01,16550.8301,2.298,1.818,3.3051,460.264,1.0,1.0,1.0,-1508.332,164.8039,98.446,0.0017,nan
1571.844,5024.7778,5024778.0,nan,8.973,8.973,139.092,0.0,nan,81.0164,1.735,1.798,0.5882,5.034,nan,nan,0.1986,0.0002,0.01,16485.4922,2.293,1.735,3.0102,460.473,1.0,1.0,1.0,-1508.4841,164.8121,99.26,0.0002,nan
1571.996,5074.6157,5074615.5,nan,8.987,8.987,138.687,0.0,nan,79.9533,1.692,1.758,0.5842,5.046,nan,nan,0.1981,0.0017,0.01,16649.002,2.309,1.692,2.8629,460.711,1.0,1.0,1.0,-1508.6361,164.8203,98.215,0.0017,nan
1572.1481,5198.8594,5198859.5,nan,9.014,9.014,137.835,0.0,nan,82.7707,1.729,1.809,0.5568,5.373,nan,nan,0.1969,0.0096,0.01,17056.625,2.351,1.729,2.9894,461.015,1.0,1.0,1.0,-1508.788,164.8285,93.655,0.0096,nan
1572.3001,5621.8311,5621831.0,nan,9.044,9.044,132.29,0.0,nan,84.9081,1.887,1.998,0.5269,6.146,nan,nan,0.1955,0.0246,0.0246,18444.3281,2.44,1.887,3.5608,461.191,1.0,1.0,1.0,-1508.9401,164.8367,85.405,0.0246,nan
1572.4521,6321.3794,6321379.5,nan,9.034,9.034,121.363,0.0,nan,83.4831,2.243,2.417,0.5044,6.86,nan,nan,0.1814,0.0223,0.0223,20739.4336,2.517,2.243,5.031,461.032,1.0,1.0,1.0,-1509.092,164.8449,79.546,0.0223,nan
1572.604,6835.1978,6835197.5,nan,8.984,8.984,112.552,0.0,nan,79.8546,2.768,3.039,0.4771,6.557,nan,nan,0.1572,0.0084,0.01,22425.1895,2.524,2.768,7.6618,460.634,1.0,1.0,1.0,-1509.244,164.8531,74.355,0.0084,nan
1572.756,6965.7324,6965732.5,nan,8.942,8.942,108.43,0.0,nan,77.5766,3.079,3.389,0.4511,5.383,nan,nan,0.1509,0.0188,0.0188,22853.4531,2.478,3.079,9.4802,460.268,1.0,1.0,1.0,-1509.396,164.8613,66.09,0.0188,nan
1572.9081,6741.3379,6741337.5,nan,8.935,8.935,109.236,0.0,nan,78.4083,2.956,3.19,0.4466,4.445,nan,nan,0.1665,0.041,0.041,22117.25,2.416,2.956,8.7379,460.138,1.0,1.0,1.0,-1509.5481,164.8695,62.78,0.041,nan
1573.0601,6190.2402,6190240.0,nan,8.94,8.94,116.499,0.0,nan,80.2502,2.743,2.908,0.4553,4.037,nan,nan,0.1857,0.0523,0.0523,20309.1875,2.366,2.743,7.524,460.317,1.0,1.0,1.0,-1509.7001,164.8777,66.704,0.0523,nan
1573.2121,5754.2085,5754208.5,nan,8.939,8.939,123.314,0.0,nan,81.4859,2.665,2.798,0.4663,3.937,nan,nan,0.1935,0.0461,0.0461,18878.6367,2.328,2.665,7.1022,460.7,1.0,1.0,1.0,-1509.8521,164.8859,73.694,0.0461,nan
1573.364,5581.5054,5581505.5,nan,8.931,8.931,126.092,0.0,nan,83.2242,2.644,2.772,0.4993,3.992,nan,nan,0.1954,0.0333,0.0333,18312.0254,2.309,2.644,6.9907,461.087,1.0,1.0,1.0,-1510.004,164.8941,81.071,0.0333,nan
1573.516,5496.2295,5496229.5,nan,8.93,8.93,127.882,0.0,nan,85.1175,2.579,2.72,0.5475,4.085,nan,nan,0.1969,0.0209,0.0209,18032.248,2.306,2.579,6.6512,461.32,1.0,1.0,1.0,-1510.1561,164.9023,87.968,0.0209,nan
1573.668,5452.1675,5452167.5,nan,8.938,8.938,129.195,0.0,nan,85.5368,2.464,2.623,0.5549,4.128,nan,nan,0.1971,0.0188,0.0188,17887.6895,2.311,2.464,6.0713,461.464,1.0,1.0,1.0,-1510.308,164.9105,89.126,0.0188,nan
1573.8201,5452.6113,5452611.0,nan,8.942,8.942,129.464,0.0,nan,84.7072,2.386,2.568,0.5198,4.183,nan,nan,0.1962,0.026,0.026,17889.1445,2.316,2.386,5.693,461.681,1.0,1.0,1.0,-1510.4601,164.9187,85.066,0.026,nan
1573.9721,5534.1582,5534158.0,nan,8.942,8.942,128.052,0.0,nan,83.8369,2.431,2.646,0.4927,4.232,nan,nan,0.1951,0.0342,0.0342,18156.6855,2.325,2.431,5.9098,461.966,1.0,1.0,1.0,-1510.6121,164.9268,80.484,0.0342,nan
1574.124,5720.1201,5720120.0,nan,8.941,8.941,125.008,0.0,nan,83.2514,2.581,2.84,0.4866,4.265,nan,nan,0.1944,0.0392,0.0392,18766.7988,2.346,2.581,6.6616,462.055,1.0,1.0,1.0,-1510.764,164.935,77.572,0.0392,nan
1574.276,5917.5239,5917524.0,nan,8.937,8.937,121.868,0.0,nan,83.7065,2.687,2.973,0.4869,4.36,nan,nan,0.1929,0.0446,0.0446,19414.4492,2.366,2.687,7.22,461.868,1.0,1.0,1.0,-1510.916,164.9433,74.168,0.0446,nan
1574.428,6032.2988,6032299.0,nan,8.931,8.931,120.004,0.0,nan,85.0682,2.636,2.915,0.4782,4.57,nan,nan,0.1917,0.0503,0.0503,19791.0078,2.375,2.636,6.9485,461.719,1.0,1.0,1.0,-1511.068,164.9514,70.723,0.0503,nan
1574.5801,6051.7983,6051798.0,nan,8.935,8.935,120.675,0.0,nan,85.1233,2.515,2.779,0.4508,5.021,nan,nan,0.1918,0.055,0.055,19854.9805,2.396,2.515,6.3252,461.949,1.0,1.0,1.0,-1511.2201,164.9596,68.398,0.055,nan
1574.7321,6056.5195,6056519.5,nan,8.946,8.946,122.443,0.0,nan,82.0455,2.467,2.735,0.4319,5.74,nan,nan,0.1917,0.058,0.058,19870.4707,2.433,2.467,6.0861,462.428,1.0,1.0,1.0,-1511.3721,164.9678,66.849,0.058,nan
1574.884,6138.5259,6138526.0,nan,8.953,8.953,122.992,0.0,nan,77.187,2.526,2.808,0.4512,6.315,nan,nan,0.1903,0.0507,0.0507,20139.5215,2.477,2.526,6.3807,462.815,1.0,1.0,1.0,-1511.524,164.976,69.798,0.0507,nan
