DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,BIT,CALI,CALI_1,NPHI,DT,FACIES,FLD1,GR,M2R2,LLS,LLD,DEPTH_1,NPHI_1,PEF,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI_MODELLING,TDVSS,ZCOR,RHOB_1,ZLT
1610.7921,7216.8765,7216876.5,nan,0.2159,8.7775,9.0775,0.4912,107.3259,0.0,nan,89.9881,5.1355,5.1795,5.1851,1610.7921,0.4912,4.4377,0.0,23677.416,2.5412,5.1851,26.8853,181.9239,1.0,-1530.072,-0.0197,2.5412,20.0
1610.9444,6995.4214,6995421.5,nan,0.2159,8.7913,9.0913,0.5166,107.3511,0.0,nan,92.7215,4.8311,4.8795,4.8818,1610.9445,0.5166,4.376,0.0,22950.8574,2.4638,4.8818,23.832,181.9196,1.0,-1530.2244,0.0118,2.4638,20.0
1611.0969,6904.1616,6904161.5,nan,0.2159,8.7996,9.0996,0.5391,107.7856,0.0,nan,93.2456,4.8083,4.8665,4.8663,1611.0969,0.5391,4.4868,0.0,22651.4492,2.4415,4.8663,23.6809,182.0789,1.0,-1530.3768,0.0209,2.4415,20.0
1611.2492,6968.9238,6968923.5,nan,0.2159,8.7947,9.0947,0.5601,106.4603,0.0,nan,94.6322,4.9646,5.0322,5.0315,1611.2493,0.5601,4.5375,0.0,22863.9219,2.4341,5.0315,25.316,182.3692,1.0,-1530.5292,0.0028,2.4341,20.0
1611.4017,6875.6377,6875637.5,nan,0.2159,8.7822,9.0822,0.5609,106.9516,0.0,nan,98.8942,4.8666,4.9364,4.9332,1611.4016,0.5609,4.5674,0.0,22557.8672,2.4126,4.9332,24.3365,182.7765,1.0,-1530.6816,0.0091,2.4126,20.0
1611.554,6670.0161,6670016.0,nan,0.2159,8.772,9.072,0.5365,109.2662,0.0,nan,103.0275,4.4652,4.5268,4.5235,1611.554,0.5365,4.6737,0.0,21883.2539,2.3911,4.5235,20.4621,183.2609,1.0,-1530.834,0.0347,2.3911,20.0
1611.7064,6359.3887,6359388.5,nan,0.2159,8.768,9.068,0.5246,115.0395,0.0,nan,104.3555,4.0948,4.1473,4.145,1611.7064,0.5246,4.9229,0.0,20864.1367,2.4002,4.145,17.181,183.7067,1.0,-1530.9865,0.0369,2.4002,20.0
1611.8588,6145.1792,6145179.0,nan,0.2159,8.7697,9.0697,0.5193,120.8302,0.0,nan,103.9568,3.888,3.9353,3.9345,1611.8588,0.5193,5.2922,0.0,20161.3496,2.4361,3.9345,15.4803,183.9931,1.0,-1531.1388,0.034,2.4361,20.0
1612.0112,6314.3481,6314348.5,nan,0.2159,8.7736,9.0736,0.4991,119.3163,0.0,nan,103.8899,3.7393,3.7822,3.7836,1612.0112,0.4991,5.6854,0.0,20716.3652,2.4718,3.7836,14.3156,184.1512,1.0,-1531.2913,0.0623,2.4718,20.0
1612.1636,6655.4043,6655404.0,nan,0.2159,8.777,9.077,0.4952,114.9285,0.0,nan,104.0155,3.6036,3.6423,3.6465,1612.1636,0.4952,6.131,0.0,21835.3164,2.5095,3.6465,13.297,184.2924,1.0,-1531.4436,0.091,2.5095,20.0
1612.316,7070.0864,7070086.5,nan,0.2159,8.7823,9.0823,0.5182,110.2483,0.0,nan,101.6949,3.5651,3.6028,3.6094,1612.316,0.5182,6.5887,0.0,23195.8223,2.5573,3.6094,13.0278,184.4007,1.0,-1531.5961,0.0755,2.5573,20.0
1612.4684,7413.2188,7413219.0,nan,0.2159,8.805,9.105,0.5102,106.4281,0.0,nan,96.0445,3.6662,3.7048,3.7159,1612.4684,0.5102,6.4925,0.0,24321.584,2.5885,3.7159,13.8079,184.3474,1.0,-1531.7484,0.0398,2.5885,20.0
1612.6208,7047.9771,7047977.0,nan,0.2159,8.8536,9.1536,0.4744,110.6374,0.0,nan,90.9755,3.7977,3.8401,3.8572,1612.6208,0.4744,5.6697,0.0,23123.2852,2.5583,3.8572,14.878,184.116,1.0,-1531.9008,0.0214,2.5583,20.0
1612.7733,6529.769,6529769.0,nan,0.2159,8.9024,9.2024,0.4638,115.478,2.0,nan,91.5297,3.8007,3.8439,3.8661,1612.7733,0.4638,5.0211,0.075,21423.127,2.4739,3.8661,14.9467,183.8268,0.9018,-1532.0532,0.0169,2.4739,20.0
1612.9256,6184.1089,6184109.0,nan,0.2159,8.9256,9.2256,0.4847,117.8812,2.0,nan,97.5551,3.7348,3.7769,3.8034,1612.9257,0.4847,4.9225,0.1497,20289.0723,2.3917,3.8034,14.4659,183.5757,0.8035,-1532.2056,0.0188,2.3917,20.0
1613.0781,6002.522,6002522.0,nan,0.2159,8.9305,9.2305,0.517,120.1423,2.0,nan,103.5093,3.8289,3.8701,3.9022,1613.0781,0.517,5.1036,0.1521,19693.3145,2.366,3.9022,15.2272,183.392,0.7896,-1532.358,0.0235,2.366,20.0
1613.2304,6179.354,6179354.0,nan,0.2159,8.9328,9.2328,0.554,118.2136,2.0,nan,103.6907,4.2863,4.3287,4.3727,1613.2305,0.554,5.2762,0.159,20273.4707,2.3966,4.3727,19.1205,183.2348,0.7505,-1532.5104,0.0102,2.3966,20.0
1613.3828,6445.1455,6445145.5,nan,0.2159,8.93,9.23,0.5688,114.7857,2.0,nan,98.7604,5.1017,5.1428,5.2089,1613.3828,0.5688,5.3255,0.1678,21145.4902,2.4272,5.2089,27.1326,183.0923,0.7025,-1532.6628,-0.017,2.4272,20.0
1613.5352,6486.3931,6486393.0,nan,0.2159,8.9232,9.2232,0.5539,113.3838,2.0,nan,94.0964,5.5715,5.5956,5.6785,1613.5352,0.5539,5.4188,0.1722,21280.8164,2.4129,5.6785,32.2454,183.0284,0.679,-1532.8152,-0.0132,2.4129,20.0
1613.6876,6460.4966,6460496.5,nan,0.2159,8.9188,9.2188,0.5295,112.2059,2.0,nan,93.2855,5.2382,5.241,5.3194,1613.6876,0.5295,5.4587,0.1699,21195.8535,2.3783,5.3194,28.296,183.1224,0.6909,-1532.9677,0.0236,2.3783,20.0
1613.84,6446.23,6446229.5,nan,0.2159,8.92,9.22,0.5075,111.9814,2.0,nan,95.7847,4.7774,4.7636,4.8324,1613.84,0.5075,5.448,0.1654,21149.0469,2.3683,4.8324,23.3521,183.2568,0.7153,-1533.12,0.0421,2.3683,20.0
1613.9924,6456.1631,6456163.0,nan,0.2159,8.9275,9.2275,0.49,113.2396,2.0,nan,97.0399,4.6615,4.6334,4.6999,1613.9924,0.49,5.7392,0.1636,21181.6367,2.3986,4.6999,22.0891,183.2628,0.7255,-1533.2725,0.044,2.3986,20.0
1614.1448,6703.0928,6703092.5,nan,0.2159,8.9386,9.2386,0.4814,111.8691,2.0,nan,93.2336,4.8482,4.8011,4.8709,1614.1448,0.4814,6.3439,0.1654,21991.7734,2.4602,4.8709,23.7257,183.1063,0.7154,-1533.4248,0.0353,2.4602,20.0
1614.2972,7121.5669,7121567.0,nan,0.2159,8.9437,9.2437,0.4595,107.6452,2.0,nan,86.3358,5.2349,5.1591,5.2363,1614.2972,0.4595,6.5979,0.169,23364.7207,2.5151,5.2363,27.4188,182.8672,0.6959,-1533.5773,-0.005,2.5151,20.0
1614.4496,7336.936,7336936.0,nan,0.2159,8.9405,9.2405,0.4447,104.9465,2.0,nan,81.4746,5.5142,5.4115,5.4867,1614.4496,0.4447,6.0356,0.1712,24071.3125,2.5262,5.4867,30.1039,182.6332,0.6845,-1533.7296,-0.0435,2.5262,20.0
1614.602,7221.5825,7221582.5,nan,0.2159,8.9347,9.2347,0.4689,104.6518,2.0,nan,81.9023,5.3741,5.2596,5.3182,1614.6021,0.4689,5.493,0.1698,23692.8555,2.4795,5.3182,28.2833,182.4971,0.6917,-1533.882,-0.0382,2.4795,20.0
1614.7545,6996.4395,6996439.5,nan,0.2159,8.9306,9.2306,0.5112,105.6713,2.0,nan,86.6768,5.0368,4.9244,4.9607,1614.7545,0.5112,5.5425,0.1663,22954.1992,2.4256,4.9607,24.6085,182.551,0.7106,-1534.0344,-0.0095,2.4256,20.0
1614.9068,6694.2852,6694285.5,nan,0.2159,8.9347,9.2347,0.5298,109.3527,2.0,nan,91.2572,4.8144,4.7004,4.7159,1614.9069,0.5298,5.8286,0.1628,21962.8789,2.4017,4.7159,22.2397,182.8133,0.7296,-1534.1868,0.0102,2.4017,20.0
1615.0593,6435.1841,6435184.5,nan,0.2159,8.9455,9.2455,0.529,113.4856,2.0,nan,92.9611,4.6221,4.5029,4.4982,1615.0593,0.529,5.9091,0.1595,21112.8086,2.396,4.4982,20.2338,183.2125,0.7474,-1534.3392,0.0224,2.396,20.0
1615.2116,6357.7188,6357718.5,nan,0.2159,8.9508,9.2508,0.5075,114.7629,2.0,nan,94.5611,4.397,4.2711,4.2466,1615.2117,0.5075,5.8731,0.1565,20858.6562,2.3938,4.2466,18.0336,183.659,0.7642,-1534.4916,0.0285,2.3938,20.0
1615.364,6429.7178,6429718.0,nan,0.2159,8.9458,9.2458,0.4609,114.6487,2.0,nan,98.0726,4.3302,4.1873,4.1432,1615.364,0.4609,5.9346,0.1554,21094.875,2.4185,4.1432,17.1661,184.1339,0.7709,-1534.644,0.043,2.4185,20.0
1615.5164,6909.4395,6909439.5,nan,0.2159,8.9367,9.2367,0.4412,110.1251,2.0,nan,99.7418,4.5264,4.3486,4.2784,1615.5164,0.4412,6.0886,0.1568,22668.7637,2.4964,4.2784,18.3047,184.6048,0.7631,-1534.7964,0.0459,2.4964,20.0
1615.6688,7665.1709,7665171.0,nan,0.2159,8.9302,9.2302,0.4612,103.4587,0.0,nan,97.5411,4.8082,4.5847,4.4808,1615.6688,0.4612,5.9832,0.1583,25148.1992,2.6018,4.4808,20.0776,185.0455,0.7545,-1534.9489,0.017,2.6018,20.0
1615.8212,7969.5688,7969569.0,nan,0.2159,8.9382,9.2381,0.4693,101.5494,0.0,nan,95.4627,4.7098,4.4792,4.3554,1615.8212,0.4693,5.3247,0.0791,26146.8809,2.6552,4.3554,18.9695,185.4972,0.8768,-1535.1012,-0.0066,2.6552,20.0
1615.9736,7847.5083,7847508.0,nan,0.2159,8.9743,9.2743,0.4585,101.8161,0.0,nan,97.3779,4.0842,3.9041,3.7914,1615.9736,0.4585,4.5153,0.0,25746.418,2.6214,3.7914,14.3747,186.0498,1.0,-1535.2537,-0.0052,2.6214,20.0
1616.126,7261.2036,7261203.5,nan,0.2159,9.0292,9.3292,0.4784,107.229,0.0,nan,102.5484,3.3945,3.2663,3.1742,1616.126,0.4784,3.9697,0.0,23822.8457,2.5545,3.1742,10.0755,186.7563,1.0,-1535.406,-0.0005,2.5545,20.0
1616.2784,6691.4199,6691420.0,nan,0.2159,9.0509,9.3509,0.5276,114.1186,0.0,nan,109.0248,2.9777,2.8763,2.7953,1616.2784,0.5276,3.9436,0.0,21953.4766,2.5053,2.7953,7.8137,187.5789,1.0,-1535.5585,0.0192,2.5053,20.0
1616.4308,6578.0728,6578073.0,nan,0.2159,9.0221,9.3221,0.5467,114.6393,0.0,nan,114.2879,2.8256,2.73,2.6487,1616.4308,0.5467,4.2844,0.0,21581.6035,2.4741,2.6487,7.0156,188.3263,1.0,-1535.7108,0.0628,2.4741,20.0
1616.5832,6624.4619,6624461.5,nan,0.2159,8.9879,9.2879,0.5267,113.3396,0.0,nan,115.9234,2.8331,2.7306,2.6417,1616.5833,0.5267,4.4836,0.0,21733.7988,2.4633,2.6417,6.9786,188.8224,1.0,-1535.8632,0.0807,2.4633,20.0
1616.7357,6686.1665,6686166.5,nan,0.2159,8.9799,9.2799,0.5215,113.3558,0.0,nan,114.4458,2.8266,2.718,2.6236,1616.7357,0.5215,4.4583,0.0,21936.2422,2.4866,2.6236,6.8833,189.091,1.0,-1536.0156,0.0826,2.4866,20.0
1616.888,6815.4038,6815403.5,nan,0.2159,8.9717,9.2717,0.5361,113.2456,0.0,nan,112.3469,2.7214,2.6154,2.5231,1616.8881,0.5361,4.4657,0.0,22360.248,2.5322,2.5231,6.366,189.2628,1.0,-1536.168,0.0944,2.5322,20.0
1617.0405,6826.3115,6826311.5,nan,0.2159,8.9373,9.2373,0.5327,114.4533,0.0,nan,111.9288,2.65,2.5466,2.4559,1617.0405,0.5327,4.4614,0.0,22396.0352,2.5633,2.4559,6.0314,189.3831,1.0,-1536.3204,0.09,2.5633,20.0
1617.1928,6694.5269,6694526.5,nan,0.2159,8.8889,9.1889,0.5173,116.9932,0.0,nan,113.7613,2.7053,2.5963,2.4999,1617.1929,0.5173,4.439,0.0,21963.6699,2.5696,2.4999,6.2495,189.4045,1.0,-1536.4728,0.064,2.5696,20.0
1617.3452,6648.0977,6648098.0,nan,0.2159,8.8562,9.1562,0.5159,117.3747,0.0,nan,115.114,2.8327,2.712,2.606,1617.3452,0.5159,4.4292,0.0,21811.3438,2.5601,2.606,6.7912,189.2755,1.0,-1536.6252,0.045,2.5601,20.0
1617.4976,6655.2344,6655234.5,nan,0.2159,8.8488,9.1488,0.5186,116.5527,0.0,nan,112.1569,2.9604,2.8267,2.7126,1617.4976,0.5186,4.4699,0.0,21834.7578,2.5449,2.7126,7.3582,189.0257,1.0,-1536.7776,0.0256,2.5449,20.0
1617.65,6634.397,6634397.0,nan,0.2159,8.8511,9.1511,0.5147,115.8575,0.0,nan,107.2372,3.0929,2.9435,2.8224,1617.65,0.5147,4.3134,0.0,21766.3945,2.5218,2.8224,7.9659,188.7226,1.0,-1536.9301,0.0103,2.5218,20.0
1617.8024,6608.6143,6608614.0,nan,0.2159,8.8542,9.1543,0.5164,114.6768,0.0,nan,105.5386,3.2517,3.082,2.955,1617.8024,0.5164,4.2711,0.0,21681.8047,2.4864,2.955,8.732,188.4028,1.0,-1537.0824,0.0224,2.4864,20.0
1617.9548,6623.3179,6623318.0,nan,0.2159,8.858,9.158,0.5333,113.4374,0.0,nan,107.9488,3.464,3.2676,3.1338,1617.9548,0.5333,4.4252,0.0,21730.0449,2.465,3.1338,9.8207,188.0777,1.0,-1537.2349,0.0394,2.465,20.0
1618.1072,6813.6353,6813635.0,nan,0.2159,8.8588,9.1588,0.559,110.4523,0.0,nan,108.8681,3.776,3.5427,3.3985,1618.1072,0.559,4.5227,0.0,22354.4453,2.4691,3.3985,11.5498,187.7378,1.0,-1537.3872,0.0324,2.4691,20.0
1618.2596,7140.9531,7140953.5,nan,0.2159,8.8564,9.1564,0.5596,105.5944,0.0,nan,105.8335,4.1425,3.8668,3.7135,1618.2596,0.5596,4.4299,0.0,23428.3242,2.4739,3.7135,13.7901,187.3568,1.0,-1537.5397,0.0302,2.4739,20.0
1618.412,7282.7988,7282799.0,nan,0.2159,8.8537,9.1537,0.5343,102.8179,0.0,nan,102.6526,4.3494,4.0572,3.9107,1618.412,0.5343,4.2889,0.0,23893.6973,2.4567,3.9107,15.2936,186.967,1.0,-1537.692,0.0479,2.4567,20.0
1618.5644,7273.7129,7273713.0,nan,0.2159,8.8503,9.1503,0.5223,102.0035,0.0,nan,104.3882,4.2846,4.0173,3.8969,1618.5645,0.5223,4.2509,0.0,23863.8867,2.4342,3.8969,15.1858,186.6441,1.0,-1537.8444,0.0612,2.4342,20.0
1618.7169,7224.2998,7224299.5,nan,0.2159,8.8449,9.1449,0.52,103.2581,0.0,nan,108.5325,4.183,3.9473,3.8552,1618.7169,0.52,4.471,0.0,23701.7715,2.4474,3.8552,14.8626,186.399,1.0,-1537.9968,0.0709,2.4474,20.0
1618.8692,7166.4883,7166488.5,nan,0.2159,8.8505,9.1505,0.5006,106.4303,0.0,nan,108.4196,4.2878,4.0638,3.9925,1618.8693,0.5006,4.6384,0.0,23512.1016,2.5024,3.9925,15.9401,186.1302,1.0,-1538.1492,0.068,2.5024,21.0
1619.0217,7103.5781,7103578.5,nan,0.2159,8.8725,9.1725,0.4841,109.2608,3.0,nan,103.9465,4.5272,4.3063,4.257,1619.0217,0.4841,4.4141,0.0,23305.7031,2.5464,4.257,18.122,185.7442,1.0,-1538.3016,0.0459,2.5464,21.0
1619.174,6979.4233,6979423.0,nan,0.2159,8.8928,9.1928,0.5009,110.462,3.0,nan,100.6625,4.5784,4.3824,4.3627,1619.1741,0.5009,4.026,0.0,22898.3691,2.5294,4.3627,19.0332,185.3224,1.0,-1538.454,0.0198,2.5294,21.0
1619.3264,6710.2432,6710243.5,nan,0.2159,8.8972,9.1972,0.5296,112.1814,3.0,nan,99.2667,4.3681,4.2158,4.2264,1619.3264,0.5296,3.7311,0.0,22015.2344,2.4697,4.2264,17.8625,184.9941,1.0,-1538.6064,0.0165,2.4697,21.0
1619.4788,6241.2925,6241292.5,nan,0.2159,8.8947,9.1947,0.5434,115.9807,3.0,nan,98.4029,4.1463,4.0363,4.0742,1619.4788,0.5434,2.9958,0.0,20476.6816,2.3749,4.0742,16.5991,184.741,1.0,-1538.7588,0.0128,2.3749,21.0
1619.6312,5514.875,5514875.0,nan,0.2159,8.8959,9.1959,0.5653,119.0267,3.0,nan,98.3386,4.1909,4.105,4.1696,1619.6312,0.5653,1.7671,0.0,18093.4219,2.1536,4.1696,17.3856,184.4708,1.0,-1538.9113,-0.0393,2.1536,21.0
1619.7836,4485.52,4485520.0,nan,0.2159,8.8959,9.1959,0.622,124.2638,3.0,nan,94.315,4.8757,4.7886,4.9077,1619.7836,0.622,1.1799,0.0,14716.2725,1.8287,4.9077,24.0855,184.1407,1.0,-1539.0636,-0.1028,1.8287,21.0
1619.936,3523.9231,3523923.25,nan,0.2159,8.8874,9.1874,0.6644,132.2328,3.0,nan,78.2256,7.1396,6.9919,7.286,1619.936,0.6644,1.3791,0.0,11561.4277,1.5288,7.286,53.0858,183.7091,1.0,-1539.2161,-0.0932,1.5288,21.0
1620.0884,2886.6914,2886691.25,nan,0.2159,8.872,9.172,0.6353,138.9855,3.0,nan,53.058,13.5499,13.1763,14.2051,1620.0884,0.6353,1.7955,0.0,9470.7725,1.3163,14.2051,201.7849,183.1454,1.0,-1539.3684,-0.0571,1.3163,21.0
1620.2408,2552.676,2552676.0,nan,0.2159,8.8575,9.1575,0.5768,144.5148,3.0,nan,31.6124,20.8839,19.6694,21.7082,1620.2408,0.5768,2.1036,0.0,8374.9209,1.2103,21.7082,471.246,182.5533,1.0,-1539.5209,-0.0453,1.2103,21.0
1620.3932,2439.2317,2439231.5,nan,0.2159,8.85,9.1501,0.5443,147.4622,3.0,nan,21.4403,32.7312,29.9718,34.1791,1620.3932,0.5443,2.2567,0.0,8002.7285,1.1801,34.1791,1168.2109,182.0621,1.0,-1539.6732,-0.0445,1.1801,21.0
1620.5456,2421.4609,2421460.75,nan,0.2159,8.8514,9.1514,0.5455,147.9528,3.0,nan,18.6226,43.4381,39.5057,45.5218,1620.5457,0.5455,2.357,0.0,7944.4253,1.1754,45.5218,2072.2344,181.6744,1.0,-1539.8256,-0.035,1.1754,21.0
1620.6981,2406.9768,2406976.75,nan,0.2159,8.8554,9.1554,0.5803,148.5392,3.0,nan,17.2365,58.5518,58.5906,66.7486,1620.6981,0.5803,2.4434,0.0,7896.9053,1.173,66.7486,4455.375,181.2689,1.0,-1539.978,-0.0254,1.173,21.0
1620.8504,2404.01,2404010.0,nan,0.2159,8.8549,9.1549,0.6169,148.8493,3.0,nan,15.8015,73.0884,75.2429,86.4994,1620.8505,0.6169,2.4977,0.0,7887.1719,1.174,86.4994,7482.1455,180.6531,1.0,-1540.1304,-0.0218,1.174,21.0
1621.0029,2430.3958,2430395.75,nan,0.2159,8.8503,9.1503,0.6232,148.2993,3.0,nan,15.4394,83.781,82.1154,94.2045,1621.0029,0.6232,2.5358,0.0,7973.7397,1.1825,94.2045,8874.4873,179.6992,1.0,-1540.2828,-0.0204,1.1825,21.0
1621.1552,2450.4321,2450432.0,nan,0.2159,8.8487,9.1487,0.6129,147.2111,3.0,nan,16.1469,89.3926,84.0154,98.3414,1621.1553,0.6129,2.5777,0.0,8039.4756,1.1835,98.3414,9671.0312,178.5662,1.0,-1540.4352,-0.0211,1.1835,21.0
1621.3076,2447.793,2447793.0,nan,0.2159,8.8497,9.1497,0.6097,146.3612,3.0,nan,16.8596,86.3012,77.7985,93.0781,1621.3076,0.6097,2.6582,0.0,8030.8169,1.1754,93.0781,8663.5332,177.5723,1.0,-1540.5876,-0.0257,1.1754,21.0
1621.46,2427.7788,2427778.75,nan,0.2159,8.8517,9.1517,0.6021,146.124,3.0,nan,17.4056,74.8339,65.8219,80.6673,1621.46,0.6021,2.7644,0.0,7965.1533,1.1639,80.6673,6507.2129,176.9045,1.0,-1540.74,-0.0327,1.1639,21.0
1621.6124,2413.4973,2413497.25,nan,0.2159,8.8605,9.1605,0.5955,145.8773,3.0,nan,18.6794,66.9408,57.6602,72.3423,1621.6124,0.5955,2.8164,0.0,7918.2983,1.1551,72.3423,5233.4082,176.6535,1.0,-1540.8925,-0.0389,1.1551,21.0
1621.7648,2411.1523,2411152.5,nan,0.2159,8.8735,9.1735,0.6083,145.7537,3.0,nan,21.363,56.4374,48.0369,60.9139,1621.7648,0.6083,2.8148,0.0,7910.605,1.153,60.9139,3710.5029,176.8528,1.0,-1541.0448,-0.0415,1.153,21.0
1621.9172,2426.907,2426907.0,nan,0.2159,8.8779,9.1779,0.6202,145.7369,3.0,nan,24.822,46.5558,42.5925,53.974,1621.9172,0.6202,2.8218,0.0,7962.2935,1.1604,53.974,2913.1926,177.5009,1.0,-1541.1973,-0.0401,1.1604,21.0
1622.0696,2503.1941,2503194.0,nan,0.2159,8.876,9.1761,0.6026,145.5572,3.0,nan,28.6194,31.8112,30.7696,38.0543,1622.0696,0.6026,2.8768,0.0,8212.5791,1.1954,38.0543,1448.1296,178.6297,1.0,-1541.3496,-0.0326,1.1954,21.0
1622.222,2716.7205,2716720.5,nan,0.2159,8.8762,9.1762,0.5841,144.8538,3.0,nan,34.3145,18.3612,18.2202,21.4595,1622.222,0.5841,2.9761,0.0,8913.125,1.2911,21.4595,460.5101,180.2959,1.0,-1541.5021,-0.0111,1.2911,21.0
1622.3745,3130.793,3130793.0,nan,0.2159,8.8778,9.1778,0.5812,142.363,3.0,nan,44.452,9.6468,9.6031,10.7141,1622.3745,0.5812,3.1026,0.0,10271.6309,1.4623,10.7141,114.7919,182.4605,1.0,-1541.6544,0.0138,1.4623,21.0
1622.5268,3700.335,3700335.0,nan,0.2159,8.8814,9.1814,0.572,138.7291,3.0,nan,59.0277,5.4258,5.3743,5.7716,1622.5269,0.572,3.1942,0.0,12140.207,1.6842,5.7716,33.3114,184.9518,1.0,-1541.8068,0.0148,1.6842,21.0
1622.6793,4247.9878,4247987.5,nan,0.2159,8.8884,9.1884,0.5645,136.12,3.0,nan,71.8919,3.7194,3.6759,3.8667,1622.6793,0.5645,3.1312,0.0,13936.9678,1.8971,3.8667,14.9514,187.4417,1.0,-1541.9592,0.0002,1.8971,21.0
1622.8316,4533.3662,4533366.0,nan,0.2159,8.8935,9.1936,0.5745,134.8058,3.0,nan,76.785,3.1419,3.0932,3.2102,1622.8317,0.5745,2.8931,0.0,14873.248,2.005,3.2102,10.3054,189.5437,1.0,-1542.1116,-0.0043,2.005,21.0
1622.9841,4420.5234,4420523.5,nan,0.2159,8.8941,9.1941,0.5903,135.089,3.0,nan,74.4374,3.2031,3.1318,3.225,1622.9841,0.5903,2.5815,0.0,14503.0303,1.9592,3.225,10.4006,191.0236,1.0,-1542.264,-0.0069,1.9592,21.0
1623.1364,3985.7246,3985724.5,nan,0.2159,8.8938,9.1938,0.6114,137.3989,3.0,nan,68.5239,3.8701,3.7387,3.8386,1623.1365,0.6114,2.2793,0.0,13076.5244,1.7967,3.8386,14.7348,191.9576,1.0,-1542.4164,-0.0291,1.7967,21.0
1623.2888,3470.1187,3470118.5,nan,0.2159,8.8905,9.1905,0.6418,139.7816,3.0,nan,60.1913,5.4101,5.1374,5.2795,1623.2888,0.6418,2.1969,0.0,11384.9033,1.5914,5.2795,27.8731,192.5701,1.0,-1542.5688,-0.0544,1.5914,21.0
1623.4412,3104.8184,3104818.5,nan,0.2159,8.8849,9.1849,0.6667,141.8851,3.0,nan,51.8231,7.8086,7.2679,7.4777,1623.4412,0.6667,2.4306,0.0,10186.4121,1.4453,7.4777,55.916,192.9839,1.0,-1542.7212,-0.0432,1.4453,21.0
1623.5936,3026.2102,3026210.0,nan,0.2159,8.8809,9.181,0.6793,143.657,3.0,nan,48.273,9.1832,8.5225,8.7247,1623.5936,0.6793,2.8196,0.0,9928.5107,1.4263,8.7247,76.1204,193.2875,1.0,-1542.8737,-0.0039,1.4263,21.0
1623.746,3256.7944,3256794.25,nan,0.2159,8.8813,9.1813,0.6723,142.6015,3.0,nan,52.0322,7.8434,7.4921,7.594,1623.746,0.6723,3.1133,0.0,10685.0205,1.5237,7.594,57.6688,193.6932,1.0,-1543.026,0.025,1.5237,21.0
1623.8984,3696.7839,3696784.0,nan,0.2159,8.8872,9.1872,0.6449,137.9719,3.0,nan,60.4584,5.7651,5.6409,5.6755,1623.8984,0.6449,3.1147,0.0,12128.5566,1.6734,5.6755,32.2113,194.3066,1.0,-1543.1785,0.0257,1.6734,21.0
1624.0508,4168.9849,4168985.0,nan,0.2159,8.895,9.195,0.6155,131.7539,3.0,nan,67.6418,4.6693,4.6028,4.6132,1624.0508,0.6155,2.9089,0.0,13677.7725,1.8021,4.6132,21.2816,194.9725,1.0,-1543.3308,0.0154,1.8021,21.0
1624.2032,4481.3413,4481341.5,nan,0.2159,8.9,9.2,0.5915,127.6376,3.0,nan,70.8054,4.2599,4.1946,4.1937,1624.2032,0.5915,2.7506,0.0,14702.5635,1.8766,4.1937,17.5871,195.4676,1.0,-1543.4833,0.0112,1.8766,21.0
1624.3557,4604.8398,4604840.0,nan,0.2159,8.9041,9.2041,0.5728,126.7893,3.0,nan,72.0941,4.1572,4.0663,4.058,1624.3557,0.5728,2.7087,0.0,15107.7422,1.9155,4.058,16.4674,195.7435,1.0,-1543.6356,0.013,1.9155,21.0
1624.508,4636.8203,4636820.5,nan,0.2159,8.9108,9.2108,0.5541,128.4456,0.0,nan,73.2675,4.1175,3.9942,3.9807,1624.5081,0.5541,2.8339,0.0,15212.666,1.954,3.9807,15.846,195.8503,1.0,-1543.788,0.0183,1.954,22.0
1624.6605,4727.8853,4727885.0,nan,0.2159,8.9155,9.2155,0.5319,130.2652,0.0,nan,73.7284,4.0846,3.9367,3.9198,1624.6605,0.5319,3.2398,0.0,15511.4346,2.0206,3.9198,15.3648,195.8509,1.0,-1543.9404,0.0334,2.0206,22.0
1624.8128,5002.1396,5002140.0,nan,0.2159,8.9155,9.2155,0.5206,128.1745,0.0,nan,72.8501,4.1713,4.0029,3.9825,1624.8129,0.5206,3.7773,0.0,16411.2207,2.1035,3.9825,15.8603,195.807,1.0,-1544.0928,0.0355,2.1035,22.0
1624.9653,5296.4233,5296423.5,nan,0.2159,8.9097,9.2097,0.5268,124.0568,0.0,nan,70.3553,4.3883,4.2021,4.1769,1624.9653,0.5268,3.9024,0.0,17376.7168,2.1557,4.1769,17.4465,195.7536,1.0,-1544.2452,0.0095,2.1557,22.0
1625.1176,5379.7388,5379739.0,nan,0.2159,8.9025,9.2025,0.5249,121.7956,0.0,nan,67.7441,4.4817,4.2965,4.2674,1625.1177,0.5249,3.5018,0.0,17650.0625,2.1497,4.2674,18.2107,195.6949,1.0,-1544.3976,-0.0104,2.1497,22.0
1625.27,5279.1353,5279135.0,nan,0.2159,8.9016,9.2016,0.5073,122.1305,0.0,nan,68.0461,4.3499,4.185,4.1541,1625.27,0.5073,3.1782,0.0,17319.998,2.1153,4.1541,17.2565,195.6443,1.0,-1544.55,0.003,2.1153,22.0
