DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,DEPTH_1,NPHI,ONE-WAYTIME1,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,SP,SUWI_MODELLING,TDVSS,ZLT
1561.11,14379.459,14379459.0,nan,9.3101,9.3101,30.7991,4.0,nan,68.8151,3.6022,4.0257,1561.11,0.4311,-713.2577,0.1455,47176.7031,1.453,3.6022,1.482,0.8277,-1478.2999,20.0
1561.2625,16025.3877,16025388.0,nan,9.3079,9.3079,27.9249,4.0,nan,67.0417,3.5988,4.0307,1561.2625,0.4397,-713.3312,0.1454,52576.7305,1.4682,3.5988,1.5649,0.8281,-1478.4525,20.0
1561.4148,22382.166,22382166.0,nan,9.3064,9.3064,19.8986,4.0,nan,67.3663,3.5955,4.0307,1561.4148,0.4543,-713.4047,0.1454,73432.3047,1.4612,3.5955,1.9337,0.8284,-1478.6047,20.0
1561.5673,29756.2578,29756258.0,nan,9.3076,9.3076,14.6263,4.0,nan,68.3315,3.5925,4.0307,1561.5673,0.4708,-713.4783,0.1453,97625.5156,1.4279,3.5925,2.1904,0.8286,-1478.7573,20.0
1561.7196,30188.2988,30188298.0,nan,9.3116,9.3116,14.1585,4.0,nan,69.769,3.5926,4.0307,1561.7196,0.4841,-713.5518,0.1453,99042.9766,1.4023,3.5926,2.3902,0.8287,-1478.9095,20.0
1561.8721,28263.3828,28263382.0,nan,9.3167,9.3167,14.8521,4.0,nan,71.3144,3.5926,4.0307,1561.8721,0.4876,-713.6254,0.1453,92727.6328,1.3772,3.5926,2.4359,0.8287,-1479.0621,20.0
1562.0244,26906.834,26906834.0,nan,9.3241,9.3241,15.508,4.0,nan,71.9119,3.5926,4.0304,1562.0244,0.4822,-713.6989,0.1453,88277.0156,1.369,3.5926,2.3259,0.8287,-1479.2144,20.0
1562.1768,26255.9492,26255948.0,nan,9.3329,9.3329,16.2291,4.0,nan,71.6655,3.5924,4.0314,1562.1768,0.477,-713.7724,0.1453,86141.5625,1.398,3.5924,2.0812,0.8287,-1479.3668,20.0
1562.3292,27131.8633,27131864.0,nan,9.3417,9.3417,16.1197,4.0,nan,70.829,3.5921,3.9879,1562.3292,0.4734,-713.8459,0.0721,89015.2969,1.4349,3.5921,1.7305,0.915,-1479.5192,20.0
1562.4816,28374.9023,28374902.0,nan,9.3505,9.3505,15.7229,0.0,nan,69.9637,3.595,3.9286,1562.4816,0.4714,-713.9194,0.0,93093.5156,1.4637,3.595,1.5533,1.0,-1479.6716,20.0
1562.634,30087.9902,30087990.0,nan,9.3613,9.3613,15.0141,0.0,nan,69.0575,3.5301,3.8696,1562.634,0.4692,-713.993,0.0,98713.875,1.4821,3.5301,1.5302,1.0,-1479.824,20.0
1562.7864,31438.2441,31438244.0,nan,9.3837,9.3837,14.5777,0.0,nan,68.1726,3.409,3.7966,1562.7864,0.4665,-714.0665,0.0,103143.8438,1.5036,3.409,1.5832,1.0,-1479.9764,20.0
1562.9388,30324.6699,30324670.0,nan,9.4132,9.4132,15.3844,0.0,nan,68.2351,3.2919,3.6785,1562.9388,0.4625,-714.14,0.0,99490.3906,1.5306,3.2919,1.7297,1.0,-1480.1288,20.0
1563.0912,25783.6309,25783630.0,nan,9.3989,9.3989,18.4261,0.0,nan,68.9047,3.1786,3.5283,1563.0912,0.4563,-714.2136,0.0,84591.9609,1.5587,3.1786,1.9379,1.0,-1480.2811,20.0
1563.2437,20760.1602,20760160.0,nan,9.3343,9.3343,23.2856,0.0,nan,69.7262,3.0692,3.1304,1563.2437,0.4494,-714.2872,0.0,68110.7578,1.586,3.0692,2.4595,1.0,-1480.4337,20.0
1563.396,18354.2422,18354242.0,nan,9.3028,9.3028,26.6136,0.0,nan,71.4204,2.9637,2.9884,1563.396,0.4438,-714.3606,0.0,60217.332,1.6026,2.9637,2.8921,1.0,-1480.5859,20.0
1563.5485,20658.707,20658708.0,nan,9.3138,9.3138,23.3852,0.0,nan,73.8024,2.812,2.9136,1563.5485,0.4453,-714.4342,0.0,67777.9141,1.585,2.812,3.4792,1.0,-1480.7385,20.0
1563.7008,25129.7949,25129794.0,nan,9.3219,9.3219,18.669,0.0,nan,76.7523,2.8375,2.8019,1563.7008,0.4545,-714.5077,0.0,82446.8281,1.5392,2.8375,3.9578,1.0,-1480.8907,20.0
1563.8533,21566.5312,21566532.0,nan,9.325,9.325,21.1981,0.0,nan,79.2101,2.9307,2.8937,1563.8533,0.464,-714.5812,0.0,70756.3359,1.4999,2.9307,4.146,1.0,-1481.0433,20.0
1564.0056,10496.04,10496040.0,nan,9.325,9.325,42.54,0.0,nan,81.5392,3.0266,3.0133,1564.0056,0.4745,-714.6547,0.0,34435.8281,1.4649,3.0266,4.1313,1.0,-1481.1956,20.0
1564.158,8677.0332,8677034.0,nan,9.3294,9.3294,50.2565,0.0,nan,83.7771,3.1257,3.1581,1564.158,0.489,-714.7283,0.0,28467.959,1.4307,3.1257,3.9636,1.0,-1481.348,20.0
1564.3104,7142.8447,7142844.5,nan,9.3546,9.3546,59.7281,0.0,nan,83.8649,3.228,3.3217,1564.3104,0.5097,-714.8018,0.0,23434.5293,1.3997,3.228,3.6393,1.0,-1481.5004,20.0
1564.4628,7628.1812,7628181.5,nan,9.4069,9.4069,55.7002,0.0,nan,82.5813,3.3539,3.5108,1564.4628,0.529,-714.8754,0.0,25026.8418,1.394,3.3539,3.2583,1.0,-1481.6528,20.0
1564.6152,8492.5342,8492534.0,nan,9.4433,9.4433,50.731,0.0,nan,81.3876,3.4948,3.6858,1564.6152,0.5298,-714.9489,0.0,27862.6465,1.4135,3.4948,2.8712,1.0,-1481.8052,20.0
1564.7676,8976.6172,8976617.0,nan,9.4158,9.4158,48.4706,0.0,nan,80.9727,3.6416,3.9025,1564.7676,0.5113,-715.0224,0.0,29450.8418,1.4275,3.6416,2.5389,1.0,-1481.9576,20.0
1564.92,9188.8779,9188878.0,nan,9.3718,9.3718,47.3244,0.0,nan,80.3073,3.7946,4.1056,1564.9199,0.4902,-715.0959,0.0,30147.2383,1.4267,3.7946,2.428,1.0,-1482.11,20.0
1565.0724,9287.1631,9287163.0,nan,9.3858,9.3858,46.2,0.0,nan,80.3779,3.9541,4.2205,1565.0724,0.4692,-715.1694,0.0,30469.6953,1.4077,3.9541,2.3575,1.0,-1482.2623,20.0
1565.2249,9461.4775,9461478.0,nan,9.4288,9.4288,44.0248,0.0,nan,80.3667,4.1202,4.343,1565.2249,0.4506,-715.243,0.0,31041.5938,1.3666,4.1202,2.2727,1.0,-1482.4149,20.0
1565.3772,10578.7734,10578773.0,nan,9.454,9.454,37.969,0.0,nan,79.6296,4.2933,4.4602,1565.3772,0.4399,-715.3165,0.0,34707.2617,1.3178,4.2933,2.2613,1.0,-1482.5671,20.0
1565.5297,12972.4707,12972471.0,nan,9.4627,9.4627,30.1664,0.0,nan,77.9334,4.4193,4.3861,1565.5297,0.4352,-715.3901,0.0,42560.5977,1.2839,4.4193,2.3737,1.0,-1482.7197,20.0
1565.682,15454.0742,15454075.0,nan,9.4675,9.4675,24.9949,0.0,nan,77.0377,4.1805,4.3063,1565.682,0.4295,-715.4636,0.0775,50702.3438,1.2673,4.1805,2.6928,0.8894,-1482.8719,20.0
1565.8345,14797.8555,14797855.0,nan,9.4717,9.4717,26.0374,4.0,nan,76.841,4.003,4.2792,1565.8345,0.421,-715.5372,0.1523,48549.3945,1.2641,4.003,3.0927,0.7885,-1483.0245,20.0
1565.9868,14309.4658,14309466.0,nan,9.4729,9.4729,27.3393,4.0,nan,75.6971,3.8336,4.1567,1565.9868,0.4113,-715.6107,0.1495,46947.0664,1.2835,3.8336,3.4662,0.8044,-1483.1768,20.0
1566.1392,14776.1582,14776158.0,nan,9.4707,9.4707,27.4742,4.0,nan,73.4129,3.6717,3.8952,1566.1392,0.4066,-715.6842,0.1467,48478.2109,1.3319,3.6717,3.8225,0.8204,-1483.3292,20.0
1566.2916,16405.7441,16405745.0,nan,9.4638,9.4638,25.8692,4.0,nan,71.0669,3.5167,3.5991,1566.2916,0.4143,-715.7577,0.144,53824.6211,1.3924,3.5167,4.0847,0.8366,-1483.4816,20.0
1566.444,19535.1055,19535106.0,nan,9.4511,9.4511,22.4663,4.0,nan,68.5803,3.3682,3.4462,1566.444,0.4286,-715.8312,0.1412,64091.5547,1.4399,3.3682,4.1814,0.853,-1483.634,20.0
1566.5964,24355.8066,24355806.0,nan,9.4415,9.4415,18.2924,4.0,nan,66.8983,3.226,3.2998,1566.5964,0.4429,-715.9048,0.1385,79907.5,1.4617,3.226,4.1962,0.8696,-1483.7864,20.0
1566.7488,28230.5938,28230594.0,nan,9.4372,9.4372,15.7115,4.0,nan,66.5933,3.0897,3.1727,1566.7488,0.4565,-715.9783,0.1357,92620.0547,1.4552,3.0897,4.0915,0.8863,-1483.9388,20.0
1566.9012,28197.0938,28197094.0,nan,9.4354,9.4354,15.4102,4.0,nan,67.3958,2.9591,3.0941,1566.9011,0.4659,-716.0518,0.1328,92510.1484,1.4256,2.9591,3.9794,0.9039,-1484.0912,20.0
1567.0536,25199.8066,25199806.0,nan,9.4265,9.4265,16.8875,4.0,nan,67.6524,2.8143,3.0029,1567.0536,0.4655,-716.1254,0.1306,82676.5312,1.3962,2.8143,3.8228,0.9179,-1484.2435,20.0
1567.2061,22898.6621,22898662.0,nan,9.3935,9.3935,18.6844,4.0,nan,67.0711,2.8202,2.9143,1567.2061,0.4551,-716.1989,0.13,75126.8438,1.4037,2.8202,3.8406,0.9216,-1484.3961,20.0
1567.3584,21966.3477,21966348.0,nan,9.3596,9.3596,19.7924,4.0,nan,66.1508,2.8473,2.8278,1567.3584,0.4489,-716.2724,0.1305,72068.0703,1.4264,2.8473,4.0131,0.9185,-1484.5483,20.0
1567.5109,21384.1094,21384108.0,nan,9.3696,9.3696,20.5337,4.0,nan,64.9673,2.874,2.8672,1567.5109,0.4593,-716.346,0.1311,70157.8359,1.4406,2.874,4.1628,0.9148,-1484.7009,20.0
1567.6632,21424.332,21424332.0,nan,9.4224,9.4224,20.5549,4.0,nan,63.223,2.901,2.9008,1567.6632,0.4785,-716.4195,0.1317,70289.8047,1.4448,2.901,4.3559,0.9111,-1484.8531,20.0
1567.8157,20919.1309,20919130.0,nan,9.4708,9.4708,20.9566,4.0,nan,60.9618,2.9283,2.9349,1567.8157,0.4921,-716.493,0.1323,68632.3125,1.4383,2.9283,4.4796,0.9072,-1485.0057,20.0
1567.968,20130.6094,20130610.0,nan,9.452,9.452,21.5655,4.0,nan,59.9193,2.961,2.9693,1567.968,0.4929,-716.5665,0.1331,66045.3047,1.4243,2.961,4.3468,0.9023,-1485.158,20.0
1568.1204,19656.7129,19656712.0,nan,9.396,9.396,21.7939,4.0,nan,60.2645,3.0161,3.0042,1568.1204,0.49,-716.6401,0.1341,64490.5273,1.4055,3.0161,4.181,0.8961,-1485.3104,20.0
1568.2728,19568.8379,19568838.0,nan,9.3512,9.3512,21.6114,4.0,nan,61.7794,3.0618,3.0161,1568.2728,0.4873,-716.7136,0.1351,64202.2266,1.3875,3.0618,4.1858,0.89,-1485.4628,20.0
1568.4252,18748.8379,18748838.0,nan,9.3422,9.3422,22.5062,4.0,nan,63.7741,3.105,3.0341,1568.4252,0.4847,-716.7871,0.1361,61511.9375,1.3844,3.105,4.2455,0.8844,-1485.6152,20.0
1568.5776,18215.8613,18215862.0,nan,9.3468,9.3468,23.5345,4.0,nan,65.0571,3.1491,3.0766,1568.5776,0.4817,-716.8607,0.137,59763.3242,1.4065,3.1491,4.2942,0.879,-1485.7676,20.0
1568.73,17954.2383,17954238.0,nan,9.35,9.35,24.4105,4.0,nan,64.655,3.1938,3.129,1568.73,0.4785,-716.9342,0.1378,58904.9805,1.4379,3.1938,4.3182,0.8737,-1485.9199,20.0
1568.8824,17881.334,17881334.0,nan,9.3437,9.3437,25.0606,4.0,nan,61.9912,3.2321,3.1195,1568.8823,0.478,-717.0078,0.0686,58665.793,1.4702,3.2321,4.2221,0.9361,-1486.0724,20.0
1569.0348,17325.5918,17325592.0,nan,9.3287,9.3287,26.4538,0.0,nan,59.5112,3.1924,3.1061,1569.0348,0.4828,-717.0812,0.0,56842.4922,1.5037,3.1924,4.4136,1.0,-1486.2247,20.0
1569.1873,16188.5781,16188578.0,nan,9.3166,9.3166,28.662,0.0,nan,59.2318,3.151,3.093,1569.1873,0.4873,-717.1548,0.0,53112.1328,1.5223,3.151,3.774,1.0,-1486.3773,20.0
1569.3396,14576.2988,14576299.0,nan,9.3125,9.3125,31.4099,0.0,nan,60.2781,3.1103,3.0863,1569.3396,0.4884,-717.2283,0.0,47822.5039,1.5021,3.1103,3.6854,1.0,-1486.5295,20.0
1569.4921,13318.0303,13318030.0,nan,9.3095,9.3095,33.1622,0.0,nan,61.0129,3.0721,2.9885,1569.4921,0.4887,-717.3019,0.0,43694.3242,1.449,3.0721,3.7566,1.0,-1486.6821,21.0
1569.6444,12438.6387,12438639.0,nan,9.3067,9.3067,33.1298,0.0,nan,59.245,3.1873,2.8788,1569.6444,0.5021,-717.3754,0.0,40809.1836,1.352,3.1873,4.0206,1.0,-1486.8344,21.0
1569.7969,10412.3955,10412396.0,nan,9.3051,9.3051,32.7387,0.0,nan,53.0863,3.2917,2.9884,1569.7969,0.5393,-717.449,0.0,34161.4023,1.1184,3.2917,3.8985,1.0,-1486.9869,21.0
1569.9492,10094.7861,10094787.0,nan,9.3001,9.3001,33.6208,0.0,nan,41.5193,3.6191,3.3317,1569.9492,0.5955,-717.5225,0.0,33119.3789,1.1135,3.6191,3.4095,1.0,-1487.1392,21.0
1570.1016,17069.3301,17069330.0,nan,9.283,9.283,36.3453,3.0,nan,30.2062,4.2159,3.5638,1570.1016,0.6708,-717.5959,0.0,56001.7383,2.0354,4.2159,2.9013,1.0,-1487.2916,21.0
1570.254,20744.7188,20744718.0,nan,9.2467,9.2467,38.8201,3.0,nan,21.0699,4.9792,4.0302,1570.254,0.7371,-717.6695,0.0,68060.1016,2.6421,4.9792,2.4063,1.0,-1487.444,21.0
1570.4064,15591.4141,15591414.0,nan,9.1871,9.1871,45.3366,3.0,nan,16.0994,5.8825,5.7188,1570.4064,0.7695,-717.743,0.0,51152.9336,2.3191,5.8825,1.8666,1.0,-1487.5964,21.0
1570.5588,14084.167,14084167.0,nan,9.1356,9.1356,49.0111,3.0,nan,15.0596,6.7038,7.5962,1570.5588,0.7684,-717.8166,0.0,46207.8984,2.2647,6.7038,1.4755,1.0,-1487.7488,21.0
1570.7112,13424.7803,13424780.0,nan,9.1152,9.1152,50.8644,3.0,nan,16.4383,7.5191,8.8962,1570.7112,0.754,-717.8901,0.0,44044.5547,2.2403,7.5191,1.1327,1.0,-1487.9011,21.0
1570.8636,13285.0078,13285008.0,nan,9.1213,9.1213,51.4225,3.0,nan,18.9241,8.4334,12.5339,1570.8635,0.7287,-717.9636,0.0,43585.9844,2.2413,8.4334,1.0436,1.0,-1488.0536,21.0
1571.016,13309.6465,13309647.0,nan,9.1377,9.1377,51.5815,3.0,nan,22.6901,9.4584,12.448,1571.016,0.7033,-718.0372,0.0,43666.8203,2.2524,9.4584,1.319,1.0,-1488.2059,21.0
1571.1685,13654.6299,13654630.0,nan,9.156,9.156,51.131,3.0,nan,26.5537,10.6395,12.6027,1571.1685,0.678,-718.1107,0.0,44798.6562,2.2906,10.6395,1.6321,1.0,-1488.3585,21.0
1571.3208,13844.8193,13844819.0,nan,9.1698,9.1698,51.7055,3.0,nan,30.3675,9.8488,8.9887,1571.3208,0.6526,-718.1842,0.0,45422.6367,2.3486,9.8488,2.4432,1.0,-1488.5107,21.0
1571.4733,14068.2139,14068213.0,nan,9.1736,9.1736,52.1324,3.0,nan,33.5568,9.0983,8.7501,1571.4733,0.6274,-718.2578,0.0,46155.5547,2.4062,9.0983,2.8544,1.0,-1488.6633,21.0
1571.6256,14420.9834,14420983.0,nan,9.1716,9.1716,52.0513,3.0,nan,35.0207,8.3232,8.0781,1571.6256,0.6042,-718.3313,0.0,47312.9375,2.4627,8.3232,3.0282,1.0,-1488.8156,21.0
1571.7781,14699.792,14699792.0,nan,9.1696,9.1696,51.9681,3.0,nan,34.573,7.4541,7.6946,1571.7781,0.5929,-718.4048,0.0,48227.6641,2.5063,7.4541,2.8303,1.0,-1488.9681,21.0
1571.9304,14732.4238,14732423.0,nan,9.1671,9.1671,51.9523,3.0,nan,34.2978,6.6758,7.1083,1571.9304,0.5967,-718.4783,0.0,48334.7227,2.5111,6.6758,2.4534,1.0,-1489.1204,21.0
1572.0828,14750.8311,14750831.0,nan,9.162,9.162,51.6891,3.0,nan,35.5344,5.9774,5.3372,1572.0828,0.5986,-718.5519,0.0,48395.1172,2.5015,5.9774,2.0864,1.0,-1489.2728,21.0
1572.2352,15168.0557,15168055.0,nan,9.1562,9.1562,51.9834,3.0,nan,37.818,5.3525,4.9938,1572.2352,0.596,-718.6254,0.0,49763.9609,2.5869,5.3525,1.8342,1.0,-1489.4252,21.0
1572.3876,16164.8008,16164801.0,nan,9.155,9.155,51.7629,3.0,nan,41.407,4.9887,4.6817,1572.3876,0.5931,-718.6989,0.0,53034.125,2.7452,4.9887,1.9388,1.0,-1489.5776,21.0
1572.54,15839.1484,15839148.0,nan,9.155,9.155,50.4448,3.0,nan,44.978,4.7781,4.3891,1572.54,0.5954,-718.7725,0.0,51965.7109,2.6214,4.7781,2.3087,1.0,-1489.73,21.0
1572.6924,11234.6982,11234698.0,nan,9.155,9.155,48.1426,3.0,nan,48.5212,4.5761,4.1666,1572.6924,0.6032,-718.846,0.0,36859.2461,1.7745,4.5761,2.8063,1.0,-1489.8823,21.0
1572.8448,6075.1699,6075170.0,nan,9.1558,9.1558,45.4202,3.0,nan,52.1434,4.3823,3.9674,1572.8447,0.6049,-718.9196,0.0,19931.6602,0.9053,4.3823,3.272,1.0,-1490.0348,21.0
1572.9972,6843.4829,6843483.0,nan,9.1606,9.1606,43.3629,3.0,nan,55.7389,4.1961,3.8317,1572.9972,0.5951,-718.993,0.0,22452.373,0.9736,4.1961,3.7456,1.0,-1490.1871,21.0
1573.1497,7176.9404,7176940.5,nan,9.1704,9.1704,41.7134,3.0,nan,59.1289,3.9944,3.8317,1573.1497,0.5762,-719.0667,0.0,23546.3926,0.9822,3.9944,3.9971,1.0,-1490.3397,21.0
1573.302,7431.3164,7431316.5,nan,9.1782,9.1782,40.9828,3.0,nan,62.2223,4.0212,3.9032,1573.302,0.5532,-719.1401,0.0,24380.959,0.9992,4.0212,5.1885,1.0,-1490.4919,21.0
1573.4545,7669.3755,7669375.5,nan,9.173,9.173,40.6963,3.0,nan,62.9227,4.0657,3.972,1573.4545,0.54,-719.2137,0.0,25161.9941,1.024,4.0657,4.9421,1.0,-1490.6445,21.0
1573.6068,7861.834,7861834.0,nan,9.1534,9.1534,40.4987,3.0,nan,62.892,4.1105,4.0419,1573.6068,0.531,-719.2872,0.0,25793.418,1.0446,4.1105,4.9404,1.0,-1490.7968,21.0
1573.7592,7948.4697,7948469.5,nan,9.1315,9.1315,40.667,3.0,nan,61.4897,4.1555,4.0975,1573.7592,0.5275,-719.3607,0.0,26077.6562,1.0605,4.1555,4.8578,1.0,-1490.9492,21.0
1573.9116,7817.8804,7817880.0,nan,9.1147,9.1147,41.9701,3.0,nan,59.2786,4.2008,4.1265,1573.9116,0.5302,-719.4343,0.0,25649.2129,1.0765,4.2008,4.6589,1.0,-1491.1016,21.0
1574.064,7426.3306,7426330.5,nan,9.1128,9.1128,44.8027,3.0,nan,56.8584,4.2466,4.1559,1574.064,0.5339,-719.5078,0.0,24364.6016,1.0916,4.2466,3.6487,1.0,-1491.254,21.0
1574.2164,7077.2783,7077278.0,nan,9.1227,9.1227,47.4086,0.0,nan,55.1926,4.2929,4.1855,1574.2164,0.5349,-719.5813,0.0,23219.416,1.1008,4.2929,3.3127,1.0,-1491.4064,21.0
1574.3688,7076.1709,7076171.0,nan,9.1325,9.1325,47.2308,0.0,nan,52.8494,4.3397,4.2152,1574.3688,0.5337,-719.6548,0.0,23215.7832,1.0965,4.3397,3.2693,1.0,-1491.5588,21.0
1574.5212,7302.7412,7302741.5,nan,9.1424,9.1424,45.0559,0.0,nan,50.1697,4.387,4.2452,1574.5212,0.5297,-719.7284,0.0,23959.125,1.0795,4.387,2.8918,1.0,-1491.7112,21.0
1574.6736,7904.7251,7904725.0,nan,9.1516,9.1516,41.0193,0.0,nan,47.796,4.4348,4.2754,1574.6736,0.5221,-719.8019,0.0,25934.1367,1.0638,4.4348,2.4279,1.0,-1491.8635,21.0
1574.826,8584.4766,8584477.0,nan,9.159,9.159,37.6079,0.0,nan,46.5917,4.4831,4.3058,1574.8259,0.5133,-719.8754,0.0,28164.2949,1.0592,4.4831,1.9528,1.0,-1492.016,21.0
1574.9784,8838.4424,8838443.0,nan,9.165,9.165,36.6928,0.0,nan,47.0709,4.532,4.338,1574.9784,0.5064,-719.949,0.0,28997.5156,1.064,4.532,1.6371,1.0,-1492.1683,21.0
1575.1309,8422.4512,8422451.0,nan,9.1709,9.1709,38.7186,0.0,nan,48.3737,4.5851,4.4056,1575.1309,0.5039,-720.0225,0.0,27632.7148,1.0699,4.5851,1.4159,1.0,-1492.3209,21.0
1575.2832,8150.9043,8150904.5,nan,9.1768,9.1768,39.9225,0.0,nan,50.2248,4.5851,4.4772,1575.2832,0.508,-720.096,0.0,26741.8125,1.0676,4.5851,1.2534,1.0,-1492.4731,21.0
1575.4357,7997.0635,7997063.5,nan,9.1835,9.1835,40.3246,0.0,nan,51.8904,4.4978,4.5494,1575.4357,0.5186,-720.1696,0.0,26237.0859,1.058,4.4978,1.0412,1.0,-1492.6257,21.0
1575.588,7754.1201,7754120.0,nan,9.1893,9.1893,41.191,0.0,nan,53.4417,4.4196,4.6297,1575.588,0.5302,-720.2431,0.0,25440.0273,1.0479,4.4196,1.1874,1.0,-1492.778,21.0
1575.7404,7671.3491,7671349.0,nan,9.1891,9.1891,41.5957,0.0,nan,54.707,4.3427,4.6919,1575.7404,0.5359,-720.3166,0.0,25168.4688,1.0469,4.3427,1.197,1.0,-1492.9304,21.0
1575.8928,7911.4233,7911423.5,nan,9.1849,9.1849,41.1772,0.0,nan,55.1304,4.2671,4.5597,1575.8928,0.5296,-720.3901,0.0,25956.1133,1.0688,4.2671,1.1742,1.0,-1493.0828,21.0
1576.0452,8463.126,8463126.0,nan,9.1808,9.1808,40.1604,0.0,nan,55.9608,4.1929,4.4213,1576.0452,0.5119,-720.4637,0.0,27766.1602,1.1151,4.1929,1.2394,1.0,-1493.2352,21.0
1576.1976,9593.9961,9593996.0,nan,9.1795,9.1795,37.0532,0.0,nan,56.9638,4.12,4.2871,1576.1976,0.4924,-720.5372,0.0,31476.3652,1.1663,4.12,1.3068,1.0,-1493.3876,21.0
1576.35,10973.6807,10973680.0,nan,9.1895,9.1895,33.3751,0.0,nan,57.7515,4.0483,4.1627,1576.35,0.4823,-720.6107,0.0,36002.8867,1.2016,4.0483,1.4806,1.0,-1493.54,21.0
1576.5024,12075.1543,12075154.0,nan,9.2136,9.2136,30.6664,0.0,nan,58.4613,3.9779,4.1457,1576.5024,0.4909,-720.6843,0.0,39616.6484,1.2149,3.9779,2.0244,1.0,-1493.6924,21.0
1576.6548,12497.4619,12497462.0,nan,9.2425,9.2425,29.7155,0.0,nan,59.5105,3.9209,4.1295,1576.6548,0.5078,-720.7578,0.0,41002.1719,1.2184,3.9209,2.5722,1.0,-1493.8447,21.0
1576.8073,12762.2441,12762244.0,nan,9.2714,9.2714,29.0751,0.0,nan,58.7078,3.9209,4.1133,1576.8073,0.5215,-720.8314,0.0,41870.8789,1.2174,3.9209,3.0155,1.0,-1493.9973,21.0
1576.9596,12762.4551,12762455.0,nan,9.2993,9.2993,28.9361,0.0,nan,58.0516,3.9209,4.1056,1576.9596,0.5264,-720.9048,0.0,41871.5703,1.2116,3.9209,3.3184,1.0,-1494.1495,21.0
1577.1121,12746.04,12746041.0,nan,9.3101,9.3101,28.8801,0.0,nan,57.7028,3.9209,4.1056,1577.1121,0.5234,-720.9785,0.0,41817.7188,1.2077,3.9209,3.556,1.0,-1494.3021,21.0
1577.2644,12828.8525,12828853.0,nan,9.2879,9.2879,28.8196,0.0,nan,57.2111,3.9209,4.1113,1577.2644,0.5159,-721.0519,0.0,42089.4102,1.213,3.9209,3.3308,1.0,-1494.4543,21.0
1577.4169,13053.7256,13053726.0,nan,9.2555,9.2555,28.5613,0.0,nan,56.5168,3.9209,4.1167,1577.4169,0.5059,-721.1255,0.0,42827.1836,1.2232,3.9209,3.1018,1.0,-1494.6069,21.0
1577.5692,13276.3975,13276398.0,nan,9.2293,9.2293,28.2292,0.0,nan,56.4642,3.9209,4.122,1577.5692,0.4941,-721.199,0.0,43557.7344,1.2296,3.9209,2.8834,1.0,-1494.7592,21.0
1577.7216,13511.2588,13511259.0,nan,9.228,9.228,27.6618,0.0,nan,57.0153,3.9208,4.1435,1577.7216,0.4795,-721.2725,0.0,44328.2773,1.2262,3.9208,2.5399,1.0,-1494.9116,21.0
1577.874,13536.7861,13536786.0,nan,9.2543,9.2543,27.3507,0.0,nan,57.7013,3.9207,4.1599,1577.874,0.4643,-721.3461,0.0,44412.0273,1.2147,3.9207,2.1871,1.0,-1495.064,21.0
1578.0264,13209.2461,13209246.0,nan,9.2872,9.2872,27.6297,0.0,nan,58.0325,3.9427,4.1831,1578.0264,0.4547,-721.4196,0.0,43337.4219,1.1974,3.9427,2.0349,1.0,-1495.2164,21.0
1578.1788,12787.7686,12787769.0,nan,9.307,9.307,28.2019,0.0,nan,57.5816,3.9675,4.2205,1578.1788,0.4539,-721.4931,0.0,41954.6211,1.1832,3.9675,2.0346,1.0,-1495.3688,21.0
1578.3312,12656.3447,12656345.0,nan,9.3024,9.3024,28.4225,0.0,nan,56.7935,3.9925,4.285,1578.3312,0.4551,-721.5667,0.0,41523.4414,1.1802,3.9925,1.9728,1.0,-1495.5212,21.0
1578.4836,12780.6338,12780634.0,nan,9.2981,9.2981,28.2558,0.0,nan,56.4071,4.0177,4.2996,1578.4836,0.4528,-721.6401,0.0,41931.2148,1.1848,4.0177,2.087,1.0,-1495.6736,21.0
1578.636,12967.3164,12967316.0,nan,9.2926,9.2926,27.983,0.0,nan,56.9902,4.043,4.3143,1578.636,0.4459,-721.7137,0.0,42543.6875,1.1905,4.043,2.0786,1.0,-1495.8259,21.0
1578.7885,13013.8486,13013849.0,nan,9.2702,9.2702,28.0141,0.0,nan,57.2295,4.0685,4.3291,1578.7885,0.4349,-721.7873,0.0,42696.3555,1.1961,4.0685,2.1775,1.0,-1495.9785,21.0
1578.9408,12987.4814,12987482.0,nan,9.2182,9.2182,28.2024,0.0,nan,57.6271,4.0941,4.3439,1578.9408,0.4262,-721.8608,0.0,42609.8477,1.2017,4.0941,2.2918,1.0,-1496.1307,21.0
1579.0933,13283.1221,13283122.0,nan,9.1668,9.1668,27.7055,0.0,nan,58.3742,4.1199,4.3587,1579.0933,0.422,-721.9343,0.0,43579.7969,1.2074,4.1199,2.3395,1.0,-1496.2833,21.0
1579.2456,13944.6924,13944693.0,nan,9.1377,9.1377,26.4807,0.0,nan,58.3459,4.1459,4.3623,1579.2456,0.4211,-722.0078,0.0,45750.3047,1.2115,4.1459,2.5588,1.0,-1496.4355,21.0
1579.3981,14623.0498,14623049.0,nan,9.1113,9.1113,25.2085,0.0,nan,58.0615,4.172,4.3684,1579.3981,0.4256,-722.0814,0.0,47975.8828,1.2094,4.172,2.7991,1.0,-1496.5881,21.0
