DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,BS,CALI,CALI[DERIVED]1,CALI1,DEVI,DFL,DT,DT1,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,WATER_VOL,ZLT
1466.7522,5022.3726,5022372.5,nan,8.5,9.314,9.314,9.3128,0.9365,2.1315,158.0176,156.2978,0.0,nan,70.5977,1.8519,1.8982,1466.7522,0.6139,nan,0.0002,0.0076,0.01,16477.5996,2.6038,2.1315,4.5434,351.0612,1.0,1.0,-1390.5922,91.6097,0.0076,12.0
1466.878,5091.146,5106092.5,nan,8.5,9.3529,9.3529,9.353,0.9114,2.1523,149.9147,149.9103,0.0,nan,68.3412,1.8772,1.9181,1466.8779,0.6327,nan,0.0001,0.0088,0.01,16752.2734,2.5041,2.1523,4.6324,351.853,1.0,1.0,-1390.7179,90.369,0.0088,12.0
1466.9047,5123.8618,5123861.5,nan,8.5,9.3612,9.3612,9.3413,0.9061,2.1516,148.1949,147.2403,0.0,nan,67.6631,1.8864,1.9257,1466.9047,0.6351,nan,0.0001,0.0088,0.01,16810.5703,2.4912,2.1516,4.6292,351.9511,1.0,1.0,-1390.7446,90.3483,0.0088,12.0
1467.0304,5501.8389,5533574.5,nan,8.5,9.2865,9.2865,9.2865,0.8533,2.1481,134.6705,134.6702,0.0,nan,64.4708,1.9294,1.9615,1467.0304,0.6463,nan,0.0001,0.0089,0.01,18154.7715,2.4309,2.1481,4.6143,352.4131,1.0,1.0,-1390.8704,90.251,0.0089,12.0
1467.057,5620.2759,5620276.0,nan,8.5,9.2707,9.2707,9.2643,0.8421,2.1805,131.8085,131.8957,0.0,nan,63.9329,1.9508,1.9855,1467.057,0.6471,nan,0.0001,0.0087,0.01,18439.2246,2.4304,2.1805,4.7596,352.4777,1.0,1.0,-1390.897,90.4318,0.0087,12.0
1467.1828,6231.2759,6270437.0,nan,8.5,9.1592,9.1592,9.1591,0.7801,2.3338,118.7816,118.7746,0.0,nan,61.3887,2.0523,2.0991,1467.1827,0.6509,nan,0.0001,0.0079,0.01,20572.2988,2.4284,2.3338,5.4467,352.7832,1.0,1.0,-1391.0227,91.287,0.0079,12.0
1467.2095,6408.4277,6408428.0,nan,8.5,9.1355,9.1355,9.135,0.767,2.4675,116.0168,118.1329,0.0,nan,61.2166,2.0748,2.1281,1467.2095,0.6492,nan,0.0001,0.0077,0.01,21025.0254,2.4393,2.4675,6.1729,352.8417,1.0,1.0,-1391.0494,91.5682,0.0077,12.0
1467.3352,6594.771,6607250.5,nan,8.5,9.0217,9.0217,9.0217,0.7742,3.0971,115.1116,115.1116,0.0,nan,60.4065,2.1804,2.2647,1467.3352,0.6413,nan,0.0001,0.0065,0.01,21677.332,2.4906,3.0971,9.592,353.1175,1.0,1.0,-1391.1752,92.892,0.0065,12.0
1467.3618,6649.3242,6649324.5,nan,8.5,8.9976,8.9976,9.0004,0.7757,3.2416,114.9201,117.2118,0.0,nan,60.6895,2.1689,2.2563,1467.3618,0.6383,nan,0.0001,0.0062,0.01,21815.3691,2.507,3.2416,10.6064,353.1617,1.0,1.0,-1391.2018,93.0686,0.0062,12.0
1467.4876,6196.1777,6193593.0,nan,8.5,8.9,8.9,8.9,0.7554,3.9248,127.1456,127.1442,0.0,nan,62.0278,2.1145,2.2165,1467.4875,0.6241,nan,0.0001,0.0052,0.01,20320.1875,2.5847,3.9248,15.4038,353.371,1.0,1.0,-1391.3275,93.904,0.0052,12.0
1467.5142,6097.23,6097230.0,nan,8.5,8.8794,8.8794,8.8835,0.7511,3.8171,129.7306,130.0081,0.0,nan,62.9203,2.0773,2.1729,1467.5142,0.6206,nan,0.0,0.005,0.01,20004.0352,2.5951,3.8171,14.625,353.3797,1.0,1.0,-1391.3541,93.8265,0.005,12.0
1467.64,5614.8848,5622672.0,nan,8.5,8.8053,8.8053,8.8053,0.7331,3.3078,143.5542,143.5527,0.0,nan,67.1414,1.9015,1.9668,1467.64,0.6044,nan,0.0,0.0039,0.01,18447.0859,2.6445,3.3078,10.9417,353.4206,1.0,1.0,-1391.48,93.46,0.0039,12.0
1467.6666,5522.3286,5522328.5,nan,8.5,8.7896,8.7896,8.8012,0.7293,3.1406,146.4772,144.952,0.0,nan,68.321,1.8703,1.9296,1467.6666,0.6013,nan,0.0,0.004,0.01,18117.875,2.6539,3.1406,9.9957,353.3927,1.0,1.0,-1391.5066,93.0805,0.004,12.0
1467.7924,5425.8218,5423068.0,nan,8.5,8.7817,8.7817,8.7817,0.7121,2.3498,151.5708,151.5702,0.0,nan,73.8997,1.7225,1.754,1467.7924,0.5866,nan,0.0,0.0041,0.01,17792.2168,2.6981,2.3498,5.5216,353.261,1.0,1.0,-1391.6323,91.286,0.0041,12.0
1467.819,5402.0791,5402079.5,nan,8.5,8.78,8.78,8.7811,0.7085,2.2843,152.6478,150.3899,0.0,nan,75.1008,1.7098,1.7386,1467.819,0.584,nan,0.0,0.0042,0.01,17723.3574,2.7054,2.2843,5.2385,353.1935,1.0,1.0,-1391.6589,91.3268,0.0042,12.0
1467.9448,5767.0786,5742650.0,nan,8.5,8.7784,8.7784,8.7784,0.7092,1.9748,144.8068,144.8077,0.0,nan,80.7813,1.6498,1.6659,1467.9447,0.5715,nan,0.0,0.0044,0.01,18840.7148,2.7399,1.9748,3.8997,352.8747,1.0,1.0,-1391.7848,91.52,0.0044,12.0
1467.9714,5814.6626,5814662.5,nan,8.5,8.7781,8.7781,8.7794,0.7094,1.9738,143.1489,142.0368,0.0,nan,81.9669,1.65,1.6692,1467.9713,0.5717,nan,0.0,0.0045,0.01,19076.9766,2.7308,1.9738,3.8959,352.8221,1.0,1.0,-1391.8114,91.7755,0.0045,12.0
1468.0972,6355.0244,6357572.0,nan,8.5,8.7838,8.7838,8.7838,0.6846,1.9692,128.9306,128.9323,0.0,nan,87.5736,1.6511,1.6845,1468.0972,0.5727,nan,0.0,0.0053,0.01,20858.1758,2.6882,1.9692,3.8779,352.5731,1.0,1.0,-1391.9371,92.984,0.0053,12.0
1468.1238,6472.3687,6472368.5,nan,8.5,8.785,8.785,8.7843,0.6794,2.0107,125.9242,126.593,0.0,nan,88.5592,1.6625,1.7015,1468.1238,0.5774,nan,0.0,0.0054,0.01,21234.8047,2.674,2.0107,4.0511,352.5787,1.0,1.0,-1391.9637,93.0508,0.0054,12.0
1468.2496,6877.5347,6886517.0,nan,8.5,8.7867,8.7867,8.7866,0.6707,2.2069,115.5287,115.5299,0.0,nan,93.2203,1.7163,1.782,1468.2495,0.5994,nan,0.0001,0.006,0.01,22593.5605,2.6068,2.2069,4.8705,352.6051,1.0,1.0,-1392.0896,93.367,0.006,12.0
1468.2762,6974.0874,6974087.5,nan,8.5,8.787,8.787,8.7868,0.6688,2.2704,113.3306,114.6683,0.0,nan,93.92,1.7323,1.7999,1468.2761,0.6066,nan,0.0001,0.006,0.01,22880.8652,2.5931,2.2704,5.1739,352.7031,1.0,1.0,-1392.1162,93.3677,0.006,12.0
1468.402,6968.167,6969521.0,nan,8.5,8.7873,8.7873,8.7873,0.647,2.5707,110.5932,110.5935,0.0,nan,97.2293,1.8081,1.8847,1468.402,0.6408,nan,0.0001,0.006,0.01,22865.8828,2.5283,2.5707,6.6085,353.1666,1.0,1.0,-1392.2419,93.371,0.006,12.0
1468.4286,6968.5557,6968555.5,nan,8.5,8.7874,8.7874,8.7891,0.6424,2.6284,110.0144,111.4159,0.0,nan,97.5429,1.8069,1.881,1468.4286,0.6465,nan,0.0001,0.006,0.01,22862.7148,2.5152,2.6284,6.9241,353.307,1.0,1.0,-1392.2686,93.3535,0.006,12.0
1468.5544,6485.2769,6505619.5,nan,8.5,8.7975,8.7975,8.7976,0.6178,2.9011,115.3025,115.3054,0.0,nan,99.0258,1.8012,1.8634,1468.5543,0.6737,nan,0.0001,0.0061,0.01,21343.8945,2.4533,2.9011,8.4164,353.9713,1.0,1.0,-1392.3944,93.271,0.0061,12.0
1468.5811,6407.3647,6407365.0,nan,8.5,8.7997,8.7997,8.8032,0.6126,2.8791,116.4249,117.1466,0.0,nan,98.7484,1.7762,1.8338,1468.5811,0.6752,nan,0.0001,0.0061,0.01,21021.5371,2.4474,2.8791,8.2916,354.1084,1.0,1.0,-1392.4211,93.264,0.0061,12.0
1468.7068,5862.1201,5884573.5,nan,8.5,8.8297,8.8297,8.8297,0.5939,2.7757,125.8145,125.8147,0.0,nan,97.4427,1.6584,1.6942,1468.7068,0.6823,nan,0.0001,0.0061,0.01,19306.3438,2.4197,2.7757,7.7042,354.7538,1.0,1.0,-1392.5468,93.231,0.0061,12.0
1468.7334,5773.9429,5773943.0,nan,8.5,8.8361,8.8361,8.8348,0.59,2.6568,127.8015,127.7098,0.0,nan,96.9217,1.6332,1.6673,1468.7334,0.6815,nan,0.0001,0.0061,0.01,18943.3828,2.421,2.6568,7.1252,354.856,1.0,1.0,-1392.5734,93.2382,0.0061,12.0
1468.8592,5412.4902,5420422.5,nan,8.5,8.8586,8.8586,8.8586,0.5999,2.0945,136.6672,136.672,0.0,nan,94.458,1.514,1.5396,1468.8591,0.6778,nan,0.0001,0.0061,0.01,17783.5391,2.4269,2.0945,4.387,355.3396,1.0,1.0,-1392.6991,93.272,0.0061,12.0
1468.8859,5345.3906,5345391.0,nan,8.5,8.8634,8.8634,8.8592,0.602,2.0297,138.5489,137.805,0.0,nan,94.1465,1.5026,1.5303,1468.8859,0.6769,nan,0.0001,0.0061,0.01,17537.3711,2.4298,2.0297,4.1394,355.3831,1.0,1.0,-1392.7258,93.2429,0.0061,12.0
1469.0116,5203.187,5201150.5,nan,8.5,8.862,8.862,8.862,0.6154,1.7244,143.139,143.1391,0.0,nan,92.6802,1.4492,1.4867,1469.0116,0.6725,nan,0.0001,0.0063,0.01,17064.1426,2.4435,1.7244,2.9737,355.588,1.0,1.0,-1392.8516,93.106,0.0063,12.0
1469.0382,5170.627,5170627.0,nan,8.5,8.8617,8.8617,8.8574,0.6182,1.722,144.1103,143.0621,0.0,nan,92.6244,1.4432,1.4803,1469.0382,0.6717,nan,0.0001,0.0064,0.01,16964.0,2.4447,1.722,2.9651,355.5886,1.0,1.0,-1392.8782,92.9433,0.0064,12.0
1469.164,5233.771,5226046.5,nan,8.5,8.8356,8.8356,8.8355,0.6139,1.7102,142.6985,142.6978,0.0,nan,92.3606,1.4148,1.4499,1469.1639,0.668,nan,0.0001,0.0071,0.01,17145.8223,2.4503,1.7102,2.9249,355.5914,1.0,1.0,-1393.0039,92.174,0.0071,12.0
1469.1907,5237.8086,5237809.0,nan,8.5,8.83,8.83,8.8275,0.613,1.6953,142.3989,141.9304,0.0,nan,92.6049,1.4029,1.4343,1469.1907,0.6655,nan,0.0001,0.0074,0.01,17184.4121,2.447,1.6953,2.8749,355.5656,1.0,1.0,-1393.0306,91.8926,0.0074,12.0
1469.3164,5358.5542,5357325.5,nan,8.5,8.7896,8.7896,8.7896,0.4306,1.6248,138.3176,138.3175,0.0,nan,93.7552,1.3471,1.3608,1469.3164,0.6537,nan,0.0001,0.0086,0.01,17576.5273,2.4317,1.6248,2.6398,355.4444,1.0,1.0,-1393.1564,90.568,0.0086,12.0
1469.343,5382.6172,5382617.0,nan,8.5,8.781,8.781,8.7854,0.392,1.5886,137.4539,137.4105,0.0,nan,94.1214,1.3361,1.3467,1469.343,0.6495,nan,0.0001,0.0088,0.01,17659.5059,2.4274,1.5886,2.5298,355.3923,1.0,1.0,-1393.183,90.2758,0.0088,12.0
1469.4688,5510.9214,5515720.5,nan,8.5,8.7656,8.7656,8.7656,0.2594,1.4176,133.1206,133.1211,0.0,nan,95.853,1.284,1.2802,1469.4688,0.63,nan,0.0,0.0101,0.0101,18096.1973,2.4069,1.4176,2.0095,355.1458,1.0,1.0,-1393.3087,88.894,0.0101,12.0
1469.4954,5543.8647,5543865.0,nan,8.5,8.7624,8.7624,8.7677,0.2314,1.4031,132.2043,132.2349,0.0,nan,95.9534,1.2862,1.2813,1469.4954,0.6256,nan,0.0,0.0103,0.0103,18188.5332,2.4046,1.4031,1.9698,355.0405,1.0,1.0,-1393.3353,88.6812,0.0103,12.0
1469.6212,5698.3828,5705978.5,nan,8.5,8.7776,8.7776,8.7776,0.2294,1.3348,128.0432,128.0437,0.0,nan,96.4282,1.2967,1.2868,1469.6211,0.6051,nan,0.0,0.0112,0.0112,18720.4023,2.3938,1.3348,1.7817,354.542,1.0,1.0,-1393.4612,87.675,0.0112,12.0
1469.6478,5740.2573,5740257.0,nan,8.5,8.7808,8.7808,8.8032,0.229,1.3488,127.1634,127.2955,0.0,nan,96.181,1.3088,1.3018,1469.6477,0.6014,nan,0.0,0.0113,0.0113,18832.8652,2.3949,1.3488,1.8201,354.2985,1.0,1.0,-1393.4878,87.6136,0.0113,12.0
1469.7736,5910.1748,5918468.5,nan,8.5,8.9242,8.9242,8.9242,0.2068,1.4148,123.7565,123.7569,0.0,nan,95.0122,1.3664,1.3729,1469.7736,0.5844,nan,0.0,0.0115,0.0115,19417.5488,2.3997,1.4148,2.0018,353.1469,1.0,1.0,-1393.6135,87.323,0.0115,12.0
1469.8002,5956.1514,5956151.0,nan,8.5,8.9545,8.9545,8.9699,0.2021,1.4754,123.0361,123.36,0.0,nan,94.4894,1.3808,1.3928,1469.8002,0.5825,nan,0.0,0.0115,0.0115,19541.1777,2.4043,1.4754,2.1941,352.8586,1.0,1.0,-1393.6401,87.4005,0.0115,12.0
1469.926,6086.7671,6088455.0,nan,8.5,9.186,9.186,9.186,0.341,1.7618,121.483,121.4832,0.0,nan,92.0168,1.4492,1.4872,1469.9259,0.5735,nan,0.0,0.0111,0.0111,19975.2461,2.426,1.7618,3.1039,351.495,1.0,1.0,-1393.766,87.767,0.0111,12.0
1469.9526,6116.4302,6116430.5,nan,8.5,9.235,9.235,9.2172,0.3704,1.8105,121.1546,121.4979,0.0,nan,91.3447,1.459,1.4998,1469.9525,0.573,nan,0.0,0.011,0.011,20067.0293,2.4312,1.8105,3.2893,351.2224,1.0,1.0,-1393.7926,87.9353,0.011,12.0
1470.0784,6157.6953,6155944.0,nan,8.5,9.3648,9.3648,9.3648,0.5046,2.0411,121.5677,121.5676,0.0,nan,88.1661,1.5055,1.5594,1470.0784,0.5706,nan,0.0,0.0102,0.0102,20196.666,2.456,2.0411,4.166,349.9335,1.0,1.0,-1393.9183,88.731,0.0102,12.0
1470.105,6164.2993,6164299.0,nan,8.5,9.3923,9.3923,9.3532,0.533,2.0457,121.655,121.6595,0.0,nan,87.3999,1.508,1.5619,1470.105,0.572,nan,0.0,0.01,0.0102,20224.0781,2.4604,2.0457,4.1848,349.672,1.0,1.0,-1393.9449,88.961,0.01,12.0
1470.2308,6194.0776,6188175.0,nan,8.5,9.2982,9.2982,9.2982,0.5725,2.0673,122.0941,122.0941,0.0,nan,83.776,1.5199,1.574,1470.2307,0.5785,nan,0.0,0.0091,0.01,20302.4121,2.4812,2.0673,4.2736,348.4349,1.0,1.0,-1394.0708,90.049,0.0091,12.0
1470.2574,6193.2236,6193223.5,nan,8.5,9.2783,9.2783,9.2764,0.5809,2.0578,122.187,122.0807,0.0,nan,83.0394,1.522,1.5745,1470.2573,0.5822,nan,0.0,0.0087,0.01,20318.9746,2.4827,2.0578,4.2351,348.3011,1.0,1.0,-1394.0974,90.3799,0.0087,12.0
1470.3832,6220.0864,6217826.5,nan,8.5,9.173,9.173,9.173,0.6215,2.0132,122.0173,122.0173,0.0,nan,79.5561,1.5319,1.5768,1470.3832,0.5996,nan,0.0,0.0073,0.01,20399.6934,2.49,2.0132,4.0531,347.6682,1.0,1.0,-1394.2231,91.945,0.0073,12.0
1470.4098,6223.0288,6223029.0,nan,8.5,9.1507,9.1507,9.1866,0.6301,2.0136,121.9814,121.8938,0.0,nan,78.8987,1.5379,1.5802,1470.4098,0.6063,nan,0.0,0.0069,0.01,20416.7617,2.4905,2.0136,4.0545,347.6104,1.0,1.0,-1394.2498,92.3604,0.0069,12.0
1470.5356,6262.7686,6267079.5,nan,8.5,9.2509,9.2509,9.251,0.6498,2.0153,121.3098,121.3095,0.0,nan,75.7895,1.566,1.5964,1470.5355,0.6378,nan,0.0,0.0052,0.01,20561.2832,2.4926,2.0153,4.0615,347.3365,1.0,1.0,-1394.3756,94.325,0.0052,12.0
1470.5623,6276.4287,6276429.0,nan,8.5,9.2722,9.2722,9.2868,0.654,2.0168,121.1673,121.1116,0.0,nan,75.2461,1.5747,1.603,1470.5623,0.6453,nan,0.0,0.0049,0.01,20591.957,2.4951,2.0168,4.0673,347.2775,1.0,1.0,-1394.4023,94.6566,0.0049,12.0
1470.688,6357.8438,6364050.0,nan,8.5,9.4555,9.4555,9.4555,0.6507,2.0236,120.1804,120.1803,0.0,nan,72.6881,1.6156,1.6342,1470.688,0.6805,nan,0.0,0.0034,0.01,20879.4297,2.5069,2.0236,4.095,346.9996,1.0,1.0,-1394.528,96.218,0.0034,12.0
1470.7146,6382.5923,6382592.0,nan,8.5,9.4943,9.4943,9.4726,0.65,2.0266,119.9715,119.9254,0.0,nan,72.6365,1.6261,1.6438,1470.7146,0.6845,nan,0.0,0.0034,0.01,20940.2637,2.5122,2.0266,4.1072,346.9297,1.0,1.0,-1394.5546,96.2587,0.0034,12.0
1470.8404,6515.2397,6507333.0,nan,8.5,9.5533,9.5533,9.5533,0.6514,2.0408,118.7203,118.7196,0.0,nan,72.3927,1.6755,1.6893,1470.8403,0.7034,nan,0.0,0.0032,0.01,21349.5195,2.5377,2.0408,4.1649,346.599,1.0,1.0,-1394.6803,96.451,0.0032,12.0
1470.8671,6533.8086,6533808.5,nan,8.5,9.5658,9.5658,9.5202,0.6517,2.0637,118.4547,118.5936,0.0,nan,73.0068,1.6854,1.6988,1470.8671,0.7027,nan,nan,0.0034,0.01,21436.3809,2.5392,2.0637,4.2615,346.549,1.0,1.0,-1394.707,96.218,0.0034,12.0
1470.9928,6577.6709,6561291.0,nan,8.5,9.3644,9.3644,9.3644,0.5946,2.1717,118.0008,118.0007,0.0,nan,75.898,1.7323,1.7433,1470.9928,0.6993,nan,nan,0.0044,0.01,21526.5449,2.5465,2.1717,4.7164,346.3135,1.0,1.0,-1394.8328,95.121,0.0044,12.0
1471.0194,6567.1069,6567106.5,nan,8.5,9.3218,9.3218,9.3238,0.5825,2.2183,117.9047,118.2266,0.0,nan,76.8984,1.7323,1.7411,1471.0194,0.6968,nan,nan,0.0047,0.01,21545.625,2.5403,2.2183,4.9311,346.2975,1.0,1.0,-1394.8594,94.8648,0.0047,12.0
1471.1452,6416.1992,6405429.0,nan,8.5,9.1316,9.1316,9.1315,0.4244,2.4386,119.2939,119.2947,0.0,nan,81.6295,1.732,1.7306,1471.1451,0.6851,nan,nan,0.0058,0.01,21015.1875,2.5112,2.4386,5.9469,346.2219,1.0,1.0,-1394.9851,93.653,0.0058,12.0
1471.1719,6371.1143,6371114.0,nan,8.5,9.0912,9.0912,9.1172,0.3909,2.4379,119.5888,119.6481,0.0,nan,82.6665,1.715,1.7104,1471.1719,0.6843,nan,nan,0.0058,0.01,20902.6055,2.4997,2.4379,5.9435,346.204,1.0,1.0,-1395.0118,93.582,0.0058,12.0
1471.2976,6144.7954,6158951.5,nan,8.5,9.0499,9.0499,9.0499,0.4384,2.4346,121.312,121.312,0.0,nan,87.5489,1.6346,1.6148,1471.2976,0.6804,nan,nan,0.0061,0.01,20206.5352,2.4457,2.4346,5.9273,346.1195,1.0,1.0,-1395.1376,93.248,0.0061,12.0
1471.3242,6114.0552,6114055.0,nan,8.5,9.0411,9.0411,9.0572,0.4484,2.3657,121.6766,121.4552,0.0,nan,88.2512,1.6137,1.5911,1471.3242,0.6808,nan,nan,0.0061,0.01,20059.2363,2.4407,2.3657,5.6191,346.0793,1.0,1.0,-1395.1642,93.3232,0.0061,12.0
1471.45,6033.1597,6058718.0,nan,8.5,9.0917,9.0917,9.0917,0.4278,2.04,122.1325,122.1325,0.0,nan,91.5728,1.5152,1.4788,1471.45,0.6825,nan,nan,0.0057,0.01,19877.6836,2.4175,2.04,4.1617,345.8888,1.0,1.0,-1395.2899,93.679,0.0057,12.0
1471.4766,6047.0171,6047017.0,nan,8.5,9.1024,9.1024,9.085,0.4234,1.9629,122.2289,122.0508,0.0,nan,91.642,1.5078,1.4721,1471.4766,0.6811,nan,nan,0.0057,0.01,19839.2949,2.4249,1.9629,3.8812,345.8133,1.0,1.0,-1395.3165,93.7733,0.0057,12.0
1471.6024,6163.4976,6179090.0,nan,8.5,9.0535,9.0535,9.0535,0.4564,1.5983,121.6649,121.6649,0.0,nan,91.9691,1.4729,1.4402,1471.6023,0.6743,nan,nan,0.0053,0.01,20272.6055,2.4602,1.5983,2.5546,345.4566,1.0,1.0,-1395.4424,94.219,0.0053,12.0
1471.629,6207.0166,6207016.5,nan,8.5,9.0432,9.0432,9.0419,0.4634,1.6142,121.5456,121.3853,0.0,nan,91.6437,1.4825,1.455,1471.6289,0.6698,nan,nan,0.0053,0.01,20364.2285,2.4752,1.6142,2.6069,345.3896,1.0,1.0,-1395.469,94.1584,0.0053,12.0
1471.7548,6463.0796,6449077.5,nan,8.5,8.9866,8.9866,8.9866,0.4608,1.6894,120.0628,120.0629,0.0,nan,90.1049,1.5277,1.5246,1471.7548,0.6482,nan,nan,0.0056,0.01,21158.3906,2.5459,1.6894,2.854,345.0726,1.0,1.0,-1395.5947,93.872,0.0056,12.0
1471.7814,6500.2603,6500260.5,nan,8.5,8.9746,8.9746,8.981,0.4602,1.787,119.7492,119.7417,0.0,nan,89.8497,1.5416,1.5462,1471.7814,0.6429,nan,nan,0.0058,0.01,21326.3145,2.5538,1.787,3.2386,345.097,1.0,1.0,-1395.6213,93.5868,0.0058,12.0
1471.9072,6681.2573,6655873.5,nan,8.5,8.9547,8.9547,8.9547,0.4283,2.2488,118.2224,118.2225,0.0,nan,88.6425,1.6071,1.6487,1471.9071,0.6183,nan,nan,0.0071,0.01,21836.8555,2.5914,2.2488,5.0572,345.2126,1.0,1.0,-1395.7472,92.238,0.0071,12.0
1471.9338,6688.7778,6688777.5,nan,8.5,8.9505,8.9505,8.9536,0.4216,2.3476,117.8995,118.325,0.0,nan,88.6353,1.6099,1.6567,1471.9337,0.6147,nan,nan,0.0074,0.01,21944.8086,2.5873,2.3476,5.5576,345.3605,1.0,1.0,-1395.7738,91.8578,0.0074,12.0
1472.0596,6586.9678,6568526.0,nan,8.5,8.9484,8.9484,8.9484,0.4175,2.815,118.8096,118.8095,0.0,nan,88.6014,1.6233,1.6947,1472.0596,0.5974,nan,nan,0.009,0.01,21550.2852,2.5676,2.815,7.9241,346.0597,1.0,1.0,-1395.8995,90.06,0.009,12.0
1472.0862,6543.0996,6543099.5,nan,8.5,8.948,8.948,8.9471,0.4166,2.805,119.0021,119.3694,0.0,nan,88.8325,1.6094,1.6774,1472.0862,0.5958,nan,nan,0.0091,0.01,21466.8633,2.5546,2.805,7.8684,346.2831,1.0,1.0,-1395.9261,89.883,0.0091,12.0
1472.212,6228.1816,6248587.0,nan,8.5,8.9407,8.9407,8.9406,0.3719,2.7578,122.0177,122.0174,0.0,nan,89.9254,1.5441,1.5959,1472.2119,0.5884,nan,nan,0.0095,0.01,20500.6133,2.4933,2.7578,7.6054,347.3397,1.0,1.0,-1396.052,89.046,0.0095,12.0
1472.2386,6186.313,6186313.0,nan,8.5,8.9391,8.9391,8.9396,0.3625,2.6376,122.6554,122.3109,0.0,nan,90.0984,1.5196,1.5638,1472.2385,0.5864,nan,nan,0.009,0.01,20296.3027,2.4895,2.6376,7.0253,347.5473,1.0,1.0,-1396.0786,89.1104,0.009,12.0
1472.3644,6089.6211,6129508.0,nan,8.5,8.9349,8.9349,8.9349,0.3543,2.0694,123.6989,123.6988,0.0,nan,90.9165,1.4038,1.4121,1472.3644,0.5769,nan,nan,0.0067,0.01,20109.9336,2.4714,2.0694,4.2823,348.5294,1.0,1.0,-1396.2043,89.415,0.0067,12.0
1472.391,6117.4971,6117497.0,nan,8.5,8.934,8.934,8.935,0.3526,1.9649,123.9196,123.2325,0.0,nan,90.7216,1.391,1.3974,1472.391,0.5738,nan,nan,0.0066,0.01,20070.5273,2.4871,1.9649,3.9125,348.6512,1.0,1.0,-1396.231,89.0376,0.0066,12.0
1472.5168,6451.1172,6461618.5,nan,8.5,8.9357,8.9357,8.9357,0.3488,1.4708,121.0286,121.027,0.0,nan,89.7997,1.3306,1.3282,1472.5167,0.5594,nan,nan,0.0061,0.01,21199.5371,2.5616,1.4708,2.1632,349.2273,1.0,1.0,-1396.3568,87.253,0.0061,12.0
1472.5435,6534.6558,6534655.5,nan,8.5,8.9361,8.9361,8.937,0.348,1.4656,120.415,120.401,0.0,nan,89.4899,1.3395,1.3398,1472.5435,0.5567,nan,nan,0.0061,0.01,21439.1602,2.5816,1.4656,2.1482,349.2695,1.0,1.0,-1396.3835,87.2386,0.0061,12.0
1472.6692,6943.9458,6906557.5,nan,8.5,8.943,8.943,8.943,0.3171,1.4413,117.4538,117.4538,0.0,nan,88.0316,1.3813,1.3943,1472.6692,0.5438,nan,nan,0.0065,0.01,22659.3105,2.6758,1.4413,2.0772,349.4686,1.0,1.0,-1396.5092,87.171,0.0065,12.0
1472.6958,6985.2573,6985257.5,nan,8.5,8.9445,8.9445,8.946,0.3106,1.5111,116.8272,117.5749,0.0,nan,87.8131,1.3951,1.4135,1472.6958,0.5448,nan,nan,0.0066,0.01,22917.5117,2.6774,1.5111,2.3063,349.48,1.0,1.0,-1396.5358,87.7323,0.0066,12.0
1472.8216,6926.2393,6889543.5,nan,8.5,8.9602,8.9602,8.9602,0.3271,1.8411,118.1471,118.1478,0.0,nan,86.7798,1.4603,1.5043,1472.8215,0.5492,nan,nan,0.0069,0.01,22603.4883,2.6848,1.8411,3.3898,349.534,1.0,1.0,-1396.6615,90.387,0.0069,12.0
1472.8483,6869.229,6869229.0,nan,8.5,8.9635,8.9635,8.9652,0.3306,1.8896,118.4272,118.8494,0.0,nan,86.5937,1.4533,1.4969,1472.8483,0.5539,nan,nan,0.007,0.01,22536.8398,2.669,1.8896,3.5815,349.545,1.0,1.0,-1396.6882,90.6736,0.007,12.0
1472.974,6474.291,6482095.5,nan,8.5,8.9888,8.9888,8.9888,0.3603,2.1177,122.1527,122.1528,0.0,nan,85.7177,1.4207,1.4623,1472.974,0.5762,nan,nan,0.0072,0.01,21266.7168,2.5947,2.1177,4.4844,349.5967,1.0,1.0,-1396.814,92.023,0.0072,12.0
1473.0006,6400.1719,6400172.0,nan,8.5,8.9941,8.9941,8.9918,0.3666,2.0536,122.9411,122.2941,0.0,nan,85.5242,1.398,1.4353,1473.0006,0.5828,nan,nan,0.0072,0.01,20997.9395,2.5815,2.0536,4.2367,349.6046,1.0,1.0,-1396.8406,92.0642,0.0072,12.0
1473.1264,6244.9238,6256782.5,nan,8.5,9.0064,9.0064,9.0064,0.3314,1.7508,122.9621,122.9621,0.0,nan,84.6092,1.2908,1.3078,1473.1263,0.6141,nan,nan,0.007,0.01,20527.5,2.5193,1.7508,3.0652,349.6417,1.0,1.0,-1396.9663,92.259,0.007,12.0
1473.153,6226.4629,6226463.0,nan,8.5,9.009,9.009,9.0078,0.3239,1.6753,122.9665,122.2519,0.0,nan,84.2583,1.2805,1.2961,1473.153,0.6191,nan,nan,0.0071,0.01,20428.0273,2.512,1.6753,2.8335,349.6448,1.0,1.0,-1396.9929,92.1852,0.0071,12.0
