DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,BIT,CALI,NPHI,DT,DTDS,FACIES,FLD1,GR,M2R1,LLD,NPHI_1,PEF,PERF_INT,PERMEABILITY,PHIT,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD_1,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,TDVSS,TEMP,TH,U,VCL,WATER_VOL,RHOB_1,ZLT
1542.4404,2189.5229,2189523.0,nan,0.2159,8.9421,0.7037,152.8926,152.8926,3.0,nan,15.7971,90.7353,126.0305,0.7037,2.3313,nan,0.0,0.6591,0.0001,0.01,7183.4741,1.0983,109.9009,109.9009,12078.2051,211.973,1.0,1.0,-1461.9404,159.1955,0.0,0.0,0.0,0.0001,1.0983,19.0
1542.5928,2189.9189,2189919.0,nan,0.2159,8.9485,0.672,152.9206,152.9206,3.0,nan,15.9907,94.786,140.1169,0.672,2.3376,nan,0.0,0.6595,0.0001,0.01,7184.7734,1.0987,122.1855,122.1855,14929.3076,211.0363,1.0,1.0,-1462.0928,159.2034,0.0,0.0,0.0,0.0001,1.0987,19.0
1542.7452,2188.0688,2188068.75,nan,0.2159,8.9528,0.6436,153.0778,153.0778,3.0,nan,15.8033,105.0477,162.2577,0.6436,2.3457,nan,0.0,0.6611,0.0001,0.01,7178.7036,1.0989,141.4913,141.4913,20019.8008,210.1732,1.0,1.0,-1462.2452,159.2112,0.0,0.0,0.0,0.0001,1.0989,19.0
1542.8976,2186.6218,2186622.0,nan,0.2159,8.9552,0.6424,153.193,153.193,3.0,nan,16.4804,108.6996,178.404,0.6424,2.3625,nan,0.0,0.6623,0.0001,0.01,7173.9565,1.099,155.5682,155.5682,24201.457,209.4136,1.0,1.0,-1462.3976,159.219,0.0,0.0,0.0,0.0001,1.099,19.0
1543.05,2187.6189,2187618.75,nan,0.2159,8.9518,0.6651,153.0814,153.0814,3.0,nan,17.4216,98.0991,177.7301,0.6651,2.3723,nan,0.0,0.6611,0.0001,0.01,7177.2271,1.0987,154.979,154.979,24018.4863,208.8348,1.0,1.0,-1462.55,159.2268,0.0,0.0,0.0,0.0001,1.0987,19.0
1543.2024,2190.4768,2190476.75,nan,0.2159,8.9459,0.6901,152.7147,152.7147,3.0,nan,17.5066,83.1617,167.6024,0.6901,2.3829,nan,0.0,0.6571,0.0001,0.01,7186.6035,1.0975,146.1474,146.1474,21359.0488,208.467,1.0,1.0,-1462.7024,159.2346,0.0,0.0,0.0,0.0001,1.0975,19.0
1543.3548,2192.6516,2192653.5,nan,0.2159,8.9415,0.6978,152.3825,152.3825,3.0,nan,17.4737,71.3392,155.7524,0.6978,2.3964,nan,0.0,0.6534,0.0001,0.01,7193.7451,1.0962,135.8145,135.8145,18445.5664,208.3204,1.0,1.0,-1462.8549,159.2425,0.0,0.0,0.0,0.0001,1.0962,19.0
1543.5072,2194.8467,2194846.75,nan,0.2159,8.938,0.6894,152.244,152.244,3.0,nan,18.5566,63.3295,145.7334,0.6894,2.4132,nan,0.0,0.6521,0.0001,0.01,7200.9404,1.0963,127.0782,127.0782,16148.8672,208.4376,1.0,1.0,-1463.0072,159.2503,0.0,0.0,0.0,0.0001,1.0963,19.0
1543.6596,2196.7383,2196735.75,nan,0.2159,8.9343,0.6629,152.2933,152.2933,3.0,nan,19.5902,57.696,137.6085,0.6629,2.4272,nan,0.0,0.6529,0.0001,0.01,7207.1382,1.0976,119.9933,119.9933,14398.3926,208.8452,1.0,1.0,-1463.1595,159.2581,0.0,0.0,0.0,0.0001,1.0976,19.0
1543.812,2194.4395,2194439.5,nan,0.2159,8.9299,0.6282,152.3417,152.3417,3.0,nan,19.0814,53.1817,129.5814,0.6282,2.4485,nan,0.0,0.6532,0.0001,0.01,7199.605,1.0968,112.9927,112.9927,12767.3584,209.5126,1.0,1.0,-1463.312,159.2659,0.0,0.0,0.0,0.0001,1.0968,19.0
1543.9644,2183.8943,2183892.25,nan,0.2159,8.9247,0.6094,152.2957,152.2957,3.0,nan,17.883,49.073,115.9004,0.6094,2.4932,nan,0.0,0.6513,0.0001,0.01,7165.001,1.0912,101.0612,101.0612,10213.3623,210.4438,1.0,1.0,-1463.4644,159.2738,0.0,0.0,0.0,0.0001,1.0912,19.0
1544.1168,2172.2378,2172237.75,nan,0.2159,8.9165,0.6389,152.1167,152.1167,3.0,nan,18.0818,43.9641,91.6516,0.6389,2.5716,nan,0.0,0.6477,0.0001,0.01,7126.7646,1.0841,79.9153,79.9153,6386.4551,211.6807,1.0,1.0,-1463.6168,159.2816,0.0,0.0,0.0,0.0001,1.0841,19.0
1544.2692,2178.0864,2178132.5,nan,0.2159,8.9107,0.7231,151.7502,151.7502,3.0,nan,20.1618,35.2631,61.6715,0.7231,2.7014,nan,0.0,0.644,0.0001,0.01,7146.104,1.0844,53.7732,53.7732,2891.5527,213.2883,1.0,1.0,-1463.7692,159.2894,0.0,0.0,0.0,0.0001,1.0844,19.0
1544.4216,2262.1489,2262149.0,nan,0.2159,8.9183,0.7894,150.8674,150.8674,3.0,nan,23.8442,22.5895,34.7892,0.7894,2.9281,nan,0.0,0.644,0.0001,0.01,7421.749,1.1197,30.3334,30.3334,920.1128,215.3653,1.0,1.0,-1463.9216,159.2973,0.0,0.0,0.0,0.0001,1.1197,19.0
1544.574,2561.864,2561864.25,nan,0.2159,8.9372,0.7282,147.4349,147.4349,3.0,nan,31.0134,12.1859,17.5275,0.7282,3.2792,nan,0.0,0.6395,0.0001,0.01,8405.0664,1.2392,15.2826,15.2826,233.5576,218.0924,1.0,1.0,-1464.074,159.3051,0.0,0.0,0.0,0.0001,1.2392,19.0
1544.7264,3181.3386,3181338.75,nan,0.2159,8.9511,0.6037,140.3981,140.3981,3.0,nan,44.573,6.6375,9.04,0.6037,3.6922,nan,0.0,0.6255,0.0001,0.01,10437.4629,1.4654,7.8823,7.8823,62.1313,221.75,1.0,1.0,-1464.2264,159.3129,0.0,0.0,0.0,0.0001,1.4654,19.0
1544.8788,4110.625,4110625.0,nan,0.2159,8.9571,0.5172,131.8004,131.8004,3.0,nan,64.1513,4.3753,5.7227,0.5172,3.9202,nan,0.0,0.6175,0.0001,0.01,13486.3027,1.7775,4.99,4.99,24.9003,226.3262,1.0,1.0,-1464.3788,159.3207,0.0,0.0,0.0,0.0001,1.7775,19.0
1545.0312,5094.4424,5094442.5,nan,0.2159,8.9587,0.4854,124.2667,124.2667,3.0,nan,82.146,3.6822,4.6657,0.4854,3.6643,nan,0.0,0.617,0.0001,0.01,16714.0508,2.077,4.0685,4.0685,16.5525,231.0996,1.0,1.0,-1464.5312,159.3286,0.0,0.0,51.234,0.0001,2.077,19.0
1545.1836,5574.8726,5574873.0,nan,0.2159,8.9591,0.4936,121.0316,121.0316,3.0,nan,91.0058,3.7575,4.6138,0.4936,3.3211,nan,0.0,0.6189,0.0001,0.01,18290.2656,2.2137,4.0233,4.0233,16.1872,235.0877,1.0,1.0,-1464.6836,159.3364,0.0,0.0,66.167,0.0001,2.2137,19.0
1545.336,5445.4087,5445345.5,nan,0.2159,8.958,0.5443,123.3885,123.3885,0.0,nan,91.2136,4.3667,5.2013,0.5443,3.3615,nan,0.0,0.6404,0.0001,0.01,17865.3086,2.2044,4.5357,4.5357,20.5727,237.8984,1.0,1.0,-1464.8361,159.3442,0.0,0.0,76.287,0.0001,2.2044,19.0
1545.4884,5123.624,5123624.0,nan,0.2159,8.956,0.6132,128.211,128.211,0.0,nan,87.157,5.3918,6.2674,0.6132,3.6363,nan,0.0,0.6768,0.0001,0.01,16809.791,2.1552,5.4654,5.4654,29.8702,239.717,1.0,1.0,-1464.9884,159.352,0.0,0.0,75.29,0.0001,2.1552,19.0
1545.6408,4872.0601,4872118.0,nan,0.2159,8.957,0.628,132.5351,132.5351,0.0,nan,81.7861,6.4941,7.4036,0.628,3.8674,nan,0.0,0.7113,0.0001,0.01,15984.6387,2.1185,6.4561,6.4561,41.6808,240.8215,1.0,1.0,-1465.1407,159.3598,0.0,0.0,73.105,0.0001,2.1185,19.0
1545.7932,4790.02,4790020.0,nan,0.2159,8.9633,0.5734,134.6905,134.6905,0.0,nan,77.3424,7.2727,8.2223,0.5734,3.9799,nan,0.0,0.7326,0.0001,0.01,15715.2891,2.1167,7.17,7.17,51.4085,241.363,1.0,1.0,-1465.2932,159.3677,0.0,0.0,67.618,0.0001,2.1167,19.0
1545.9456,4906.2153,4906220.5,nan,0.2159,8.97,0.5294,133.8303,133.8303,0.0,nan,74.5117,7.8876,8.987,0.5294,4.0661,nan,0.0,0.7334,0.0001,0.01,16096.5234,2.1542,7.8369,7.8369,61.4164,241.4689,1.0,1.0,-1465.4456,159.3755,0.0,0.0,67.395,0.0001,2.1542,19.0
1546.098,5080.8569,5080857.0,nan,0.2159,8.9721,0.527,131.6538,131.6538,0.0,nan,71.099,8.7413,10.1592,0.527,4.0637,nan,0.0,0.7216,0.0001,0.01,16669.4785,2.1946,8.859,8.859,78.4822,241.3071,1.0,1.0,-1465.598,159.3833,0.0,0.0,64.609,0.0001,2.1946,19.0
1546.2504,5145.0967,5145033.0,nan,0.2159,8.972,0.5306,130.2351,130.2351,0.0,nan,67.3945,9.5514,11.3402,0.5306,3.8422,nan,0.0,0.7082,0.0001,0.01,16880.0293,2.1984,9.8887,9.8887,97.7866,241.0762,1.0,1.0,-1465.7504,159.3911,0.0,0.0,58.779,0.0001,2.1984,19.0
1546.4028,5034.542,5034542.0,nan,0.2159,8.9704,0.5313,130.7944,130.7944,0.0,nan,65.9113,9.7309,11.7026,0.5313,3.5332,nan,0.0,0.7042,0.0001,0.01,16517.5254,2.1604,10.2046,10.2046,104.1345,240.9542,1.0,1.0,-1465.9028,159.399,0.0,0.0,55.079,0.0001,2.1604,19.0
1546.5552,4716.2324,4716232.5,nan,0.2159,8.9673,0.5501,133.9154,133.9154,0.0,nan,67.2725,9.5486,11.4646,0.5501,3.2808,nan,0.0,0.7135,0.0001,0.01,15473.2041,2.0721,9.9971,9.9971,99.9426,241.0018,1.0,1.0,-1466.0552,159.4068,0.0,0.0,55.358,0.0001,2.0721,19.0
1546.7076,4288.2529,4288253.0,nan,0.2159,8.964,0.592,138.6161,138.6161,0.0,nan,69.3849,9.6378,11.4354,0.592,3.0981,nan,0.0,0.7302,0.0001,0.01,14069.0723,1.9502,9.9717,9.9717,99.4356,241.1781,1.0,1.0,-1466.2076,159.4146,0.0,0.0,53.548,0.0001,1.9502,19.0
1546.86,3920.1245,3920124.5,nan,0.2159,8.9638,0.6298,143.1115,143.1115,0.0,nan,69.8334,10.1675,11.8861,0.6298,2.9791,nan,0.0,0.748,0.0001,0.01,12861.3008,1.8406,10.3648,10.3648,107.4293,241.4264,1.0,1.0,-1466.36,159.4225,0.0,0.0,48.574,0.0001,1.8406,19.0
1547.0124,3661.0281,3661076.5,nan,0.2159,8.9646,0.6287,146.6376,146.6376,3.0,nan,67.3059,11.0158,12.693,0.6287,2.9761,nan,0.0,0.7636,0.0001,0.01,12011.4053,1.7613,11.0684,11.0684,122.5101,241.7337,1.0,1.0,-1466.5125,159.4303,0.0,0.0,44.515,0.0001,1.7613,19.0
1547.1648,3499.2729,3499272.75,nan,0.2159,8.9616,0.5993,149.3569,149.3569,3.0,nan,62.8601,11.8955,13.5116,0.5993,3.0196,nan,0.0,0.7793,0.0001,0.01,11480.5537,1.7147,11.7821,11.7821,138.8188,242.1161,1.0,1.0,-1466.6648,159.4381,0.0,0.0,41.514,0.0001,1.7147,19.0
1547.3172,3413.6306,3413632.0,nan,0.2159,8.9575,0.5945,151.0593,151.0593,3.0,nan,57.9531,12.2186,13.6884,0.5945,3.0524,nan,0.0,0.7908,0.0001,0.01,11199.5801,1.6918,11.936,11.936,142.4691,242.5745,1.0,1.0,-1466.8173,159.4459,0.0,0.0,41.651,0.0001,1.6918,19.0
1547.4696,3351.5735,3351573.5,nan,0.2159,8.958,0.6106,151.8101,151.8101,3.0,nan,54.1838,11.0174,12.1992,0.6106,3.0229,nan,0.0,0.7927,0.0001,0.01,10995.9756,1.6693,10.6372,10.6372,113.1505,243.0927,1.0,1.0,-1466.9696,159.4538,0.0,0.0,39.121,0.0001,1.6693,19.0
1547.622,3351.9617,3352004.0,nan,0.2159,8.9595,0.601,151.6743,151.6743,3.0,nan,53.6327,8.4625,9.269,0.601,2.9226,nan,0.0,0.791,0.0001,0.01,10997.3877,1.668,8.0822,8.0822,65.3212,243.6564,1.0,1.0,-1467.1219,159.4616,0.0,0.0,33.616,0.0001,1.668,19.0
1547.7744,3446.8547,3446854.75,nan,0.2159,8.9577,0.563,150.2134,150.2134,3.0,nan,57.7139,6.2389,6.7155,0.563,2.8002,nan,0.0,0.784,0.0001,0.01,11308.5781,1.6987,5.8557,5.8557,34.2893,244.2554,1.0,1.0,-1467.2744,159.4694,0.0,0.0,28.489,0.0001,1.6987,19.0
1547.9268,3630.9705,3630975.25,nan,0.2159,8.9549,0.5264,147.8515,147.8515,3.0,nan,65.2455,5.1765,5.4664,0.5264,2.5256,nan,0.0,0.7759,0.0001,0.01,11912.6475,1.7613,4.7667,4.7667,22.721,244.8443,1.0,1.0,-1467.4268,159.4772,0.0,0.0,26.604,0.0001,1.7613,19.0
1548.0792,3820.2292,3820229.25,nan,0.2159,8.9539,0.5147,145.6729,145.6729,3.0,nan,72.9282,4.9811,5.1494,0.5147,2.1697,nan,0.0,0.7702,0.0001,0.01,12533.5605,1.8258,4.4903,4.4903,20.1629,245.3618,1.0,1.0,-1467.5792,159.485,0.0,0.0,31.347,0.0001,1.8258,19.0
1548.2316,3914.3472,3914295.75,nan,0.2159,8.9552,0.5446,144.0547,144.0547,3.0,nan,78.0363,5.283,5.3456,0.5446,1.9735,nan,0.0,0.7599,0.0001,0.01,12842.1787,1.85,4.6614,4.6614,21.7288,245.7745,1.0,1.0,-1467.7316,159.4929,0.0,0.0,42.025,0.0001,1.85,19.0
1548.384,3907.7712,3907771.25,nan,0.2159,8.9577,0.6064,143.2441,143.2441,3.0,nan,81.0684,5.7498,5.7219,0.6064,1.9443,nan,0.0,0.7483,0.0001,0.01,12820.7715,1.8365,4.9895,4.9895,24.8955,246.0645,1.0,1.0,-1467.884,159.5007,0.0,0.0,47.864,0.0001,1.8365,19.0
1548.5364,3845.5059,3845505.75,nan,0.2159,8.9588,0.6646,143.4472,143.4472,3.0,nan,83.0867,6.1255,6.0157,0.6646,1.929,nan,0.0,0.7436,0.0001,0.01,12616.4883,1.8098,5.2457,5.2457,27.5175,246.2275,1.0,1.0,-1468.0364,159.5085,0.0,0.0,46.46,0.0001,1.8098,19.0
1548.6888,3789.5229,3789523.0,nan,0.2159,8.958,0.7001,144.0301,144.0301,3.0,nan,83.2533,6.2656,6.1197,0.7001,1.8773,nan,0.0,0.7447,0.0001,0.01,12432.8184,1.7907,5.3364,5.3364,28.4768,246.3024,1.0,1.0,-1468.1888,159.5163,0.0,0.0,45.954,0.0001,1.7907,19.0
1548.8412,3769.4382,3769438.25,nan,0.2159,8.9609,0.6899,144.3528,144.3528,3.0,nan,82.0375,6.1683,6.0395,0.6899,1.8339,nan,0.0,0.7465,0.0001,0.01,12366.9238,1.7852,5.2664,5.2664,27.7351,246.3549,1.0,1.0,-1468.3412,159.5242,0.0,0.0,45.457,0.0001,1.7852,19.0
1548.9936,3796.782,3796800.25,nan,0.2159,8.9674,0.6323,144.1802,144.1802,3.0,nan,81.7514,5.9155,5.8225,0.6323,1.8211,nan,0.0,0.7475,0.0001,0.01,12456.6943,1.796,5.0772,5.0772,25.7778,246.3979,1.0,1.0,-1468.4937,159.532,0.0,0.0,39.186,0.0001,1.796,19.0
1549.146,3861.4343,3861434.25,nan,0.2159,8.969,0.5893,143.6764,143.6764,3.0,nan,82.6674,5.6643,5.5925,0.5893,1.7979,nan,0.0,0.7485,0.0001,0.01,12668.748,1.8202,4.8766,4.8766,23.7817,246.3586,1.0,1.0,-1468.646,159.5398,0.0,0.0,42.085,0.0001,1.8202,19.0
1549.2984,3911.2634,3911234.25,nan,0.2159,8.9647,0.6137,143.3422,143.3422,3.0,nan,82.6247,5.6241,5.5439,0.6137,1.7151,nan,0.0,0.75,0.0001,0.01,12832.1328,1.8394,4.8343,4.8343,23.3707,246.1407,1.0,1.0,-1468.7983,159.5477,0.0,0.0,48.751,0.0001,1.8394,19.0
1549.4508,3912.8516,3912851.5,nan,0.2159,8.9615,0.6596,143.1594,143.1594,3.0,nan,80.445,5.9057,5.7901,0.6596,1.6779,nan,0.0,0.7478,0.0001,0.01,12837.4395,1.8378,5.049,5.049,25.4929,245.6962,1.0,1.0,-1468.9508,159.5555,0.0,0.0,47.967,0.0001,1.8378,19.0
1549.6032,3871.6418,3871626.0,nan,0.2159,8.9654,0.6548,143.1165,143.1165,3.0,nan,77.9718,6.4352,6.2724,0.6548,1.692,nan,0.0,0.7423,0.0001,0.01,12702.1846,1.8179,5.4696,5.4696,29.9168,245.0969,1.0,1.0,-1469.1031,159.5633,0.0,0.0,40.843,0.0001,1.8179,19.0
1549.7556,3797.4172,3797417.25,nan,0.2159,8.9772,0.6208,143.4016,143.4016,3.0,nan,76.2192,7.0405,6.8523,0.6208,1.6916,nan,0.0,0.7372,0.0001,0.01,12458.7178,1.7866,5.9753,5.9753,35.7043,244.4845,1.0,1.0,-1469.2556,159.5711,0.0,0.0,35.526,0.0001,1.7866,19.0
1549.908,3697.0505,3697045.25,nan,0.2159,8.9898,0.6022,144.0711,144.0711,3.0,nan,74.628,7.6292,7.4662,0.6022,1.71,nan,0.0,0.7341,0.0001,0.01,12129.4141,1.7475,6.5106,6.5106,42.3883,243.9419,1.0,1.0,-1469.408,159.5789,0.0,0.0,33.924,0.0001,1.7475,19.0
1550.0604,3582.6062,3582606.0,nan,0.2159,8.9907,0.6064,145.0235,145.0235,3.0,nan,73.1646,8.1507,8.0761,0.6064,1.7069,nan,0.0,0.7329,0.0001,0.01,11753.957,1.7046,7.0425,7.0425,49.5964,243.451,1.0,1.0,-1469.5604,159.5868,0.0,0.0,3.828,0.0001,1.7046,19.0
1550.2128,3417.9211,3417921.25,nan,0.2159,8.9814,0.6451,146.5089,146.5089,3.0,nan,70.6702,8.6905,8.7462,0.6451,1.5882,nan,0.0,0.7323,0.0001,0.01,11213.6523,1.6429,7.6269,7.6269,58.1699,242.9524,1.0,1.0,-1469.7128,159.5946,0.0,0.0,0.0,0.0001,1.6429,19.0
1550.3652,3140.512,3140512.0,nan,0.2159,8.9749,0.7082,148.3377,148.3377,3.0,nan,64.3615,9.9871,10.1855,0.7082,1.4387,nan,0.0,0.7219,0.0001,0.01,10303.5166,1.5284,8.8824,8.8824,78.8976,242.3969,1.0,1.0,-1469.8652,159.6024,0.0,0.0,0.0,0.0001,1.5284,19.0
1550.5176,2788.5728,2788572.75,nan,0.2159,8.9766,0.7335,149.8438,149.8438,3.0,nan,53.6312,13.8677,14.2764,0.7335,1.5129,nan,0.0,0.6973,0.0001,0.01,9148.8604,1.3709,12.4508,12.4508,155.0234,241.7209,1.0,1.0,-1470.0176,159.6102,0.0,0.0,0.0,0.0001,1.3709,19.0
1550.67,2479.9785,2479978.5,nan,0.2159,8.9815,0.7213,151.1231,151.1231,3.0,nan,40.8825,24.562,25.4133,0.7213,1.7991,nan,0.0,0.6744,0.0001,0.01,8136.4126,1.2296,22.1638,22.1638,491.2327,240.9012,1.0,1.0,-1470.17,159.6181,0.0,0.0,0.0,0.0001,1.2296,19.0
1550.8224,2290.6707,2290670.5,nan,0.2159,8.9824,0.6993,152.1691,152.1691,3.0,nan,29.6655,44.3591,45.9722,0.6993,2.0697,nan,0.0,0.6633,0.0001,0.01,7515.3232,1.1436,40.0904,40.0904,1607.2386,240.0078,1.0,1.0,-1470.3224,159.6259,0.0,0.0,0.0,0.0001,1.1436,19.0
1550.9748,2212.4153,2212449.5,nan,0.2159,8.9796,0.6627,152.6056,152.6056,3.0,nan,22.8766,60.4235,61.974,0.6627,2.1951,nan,0.0,0.6586,0.0001,0.01,7258.6934,1.1077,54.0412,54.0412,2920.4558,239.1159,1.0,1.0,-1470.4749,159.6337,0.0,0.0,0.0,0.0001,1.1077,19.0
1551.1272,2193.5759,2193575.75,nan,0.2159,8.977,0.628,152.5823,152.5823,3.0,nan,20.4262,56.4251,61.4292,0.628,2.2353,nan,0.0,0.6559,0.0001,0.01,7196.771,1.0981,53.567,53.567,2869.4277,238.2504,1.0,1.0,-1470.6272,159.6415,0.0,0.0,0.0,0.0001,1.0981,19.0
1551.2796,2191.3621,2191366.75,nan,0.2159,8.9721,0.6295,152.5417,152.5417,3.0,nan,20.0516,57.8712,66.1709,0.6295,2.2825,nan,0.0,0.6552,0.0001,0.01,7189.5234,1.0967,57.7033,57.7033,3329.6753,237.4359,1.0,1.0,-1470.7795,159.6494,0.0,0.0,0.0,0.0001,1.0967,19.0
1551.432,2201.3186,2201318.5,nan,0.2159,8.9662,0.6521,152.1287,152.1287,3.0,nan,20.6263,66.789,80.3252,0.6521,2.333,nan,0.0,0.6515,0.0001,0.01,7222.1733,1.0987,70.0453,70.0453,4906.3477,236.734,1.0,1.0,-1470.932,159.6572,0.0,0.0,0.0,0.0001,1.0987,19.0
1551.5844,2209.9741,2209968.0,nan,0.2159,8.9671,0.6647,151.657,151.657,3.0,nan,21.5322,72.627,91.0561,0.6647,2.3714,nan,0.0,0.6469,0.0001,0.01,7250.5513,1.0996,79.3999,79.3999,6304.3467,236.1929,1.0,1.0,-1471.0844,159.665,0.0,0.0,0.0,0.0001,1.0996,19.0
1551.7368,2199.5642,2199564.25,nan,0.2159,8.9777,0.6558,151.8759,151.8759,3.0,nan,21.5621,64.2977,84.9748,0.6558,2.4324,nan,0.0,0.6482,0.0001,0.01,7216.418,1.096,74.0946,74.0946,5490.0093,235.8144,1.0,1.0,-1471.2368,159.6729,0.0,0.0,0.0,0.0001,1.096,19.0
1551.8892,2180.7061,2180711.75,nan,0.2159,9.043,0.6607,152.5044,152.5044,3.0,nan,20.7732,46.4802,64.1138,0.6607,2.5157,nan,0.0,0.6534,0.0001,0.01,7154.5664,1.0911,55.9039,55.9039,3125.2461,235.5912,1.0,1.0,-1471.3892,159.6807,0.0,0.0,0.0,0.0001,1.0911,19.0
1552.0416,2167.7839,2167783.75,nan,0.2159,9.2193,0.68,153.3432,153.3432,3.0,nan,20.6248,31.7048,43.8234,0.68,2.5727,nan,0.0,0.6617,0.0001,0.01,7112.1519,1.0906,38.2118,38.2118,1460.1378,235.5213,1.0,1.0,-1471.5416,159.6885,0.0,0.0,0.0,0.0001,1.0906,19.0
1552.194,2183.9619,2183962.0,nan,0.2159,9.4377,0.6693,153.8262,153.8262,3.0,nan,21.8503,22.5363,30.0822,0.6693,2.6016,nan,0.0,0.6696,0.0001,0.01,7165.2295,1.1022,26.2302,26.2302,688.0224,235.5513,1.0,1.0,-1471.694,159.6963,0.0,0.0,0.0,0.0001,1.1022,19.0
1552.3464,2257.9072,2257907.25,nan,0.2159,9.5526,0.615,153.2432,153.2432,3.0,nan,24.3135,16.502,20.9812,0.615,2.6885,nan,0.0,0.672,0.0001,0.01,7407.8325,1.1352,18.2946,18.2946,334.6913,235.6358,1.0,1.0,-1471.8464,159.7041,0.0,0.0,0.0,0.0001,1.1352,19.0
1552.4988,2382.9294,2382929.5,nan,0.2159,9.4754,0.5685,152.6731,152.6731,3.0,nan,27.897,12.061,14.6417,0.5685,2.9037,nan,0.0,0.681,0.0001,0.01,7818.0103,1.1936,12.7669,12.7669,162.9925,235.8816,1.0,1.0,-1471.9988,159.712,0.0,0.0,0.0,0.0001,1.1936,19.0
1552.6512,2541.7012,2541701.25,nan,0.2159,9.2274,0.5533,152.7417,152.7417,3.0,nan,32.6449,8.8274,10.3057,0.5533,3.1952,nan,0.0,0.702,0.0001,0.01,8338.915,1.2737,8.9861,8.9861,80.7502,236.4992,1.0,1.0,-1472.1512,159.7198,0.0,0.0,0.0,0.0001,1.2737,19.0
1552.8036,2746.0291,2746029.0,nan,0.2159,8.9555,0.5706,152.4983,152.4983,3.0,nan,38.2727,6.6539,7.5219,0.5706,3.4267,nan,0.0,0.7249,0.0001,0.01,9009.2812,1.3739,6.5588,6.5588,43.018,237.5888,1.0,1.0,-1472.3036,159.7276,0.0,0.0,0.0,0.0001,1.3739,19.0
1552.956,3017.8408,3017865.0,nan,0.2159,8.8122,0.5807,151.2263,151.2263,3.0,nan,44.5402,5.2364,5.762,0.5807,3.5391,nan,0.0,0.7432,0.0001,0.01,9901.1318,1.4973,5.0243,5.0243,25.2434,239.0502,1.0,1.0,-1472.4561,159.7354,0.0,0.0,0.0,0.0001,1.4973,19.0
1553.1084,3363.6033,3363603.25,nan,0.2159,8.7893,0.5589,148.4127,148.4127,3.0,nan,51.8427,4.2877,4.612,0.5589,3.5265,nan,0.0,0.7503,0.0001,0.01,11035.4443,1.6378,4.0216,4.0216,16.1729,240.6825,1.0,1.0,-1472.6084,159.7433,0.0,0.0,0.0,0.0001,1.6378,19.0
1553.2608,3716.0361,3715967.5,nan,0.2159,8.7923,0.5542,144.6638,144.6638,3.0,nan,59.8282,3.7366,3.9434,0.5542,3.3615,nan,0.0,0.7442,0.0001,0.01,12191.4941,1.7637,3.4386,3.4386,11.824,242.2339,1.0,1.0,-1472.7607,159.7511,0.0,0.0,0.0,0.0001,1.7637,19.0
1553.4132,3928.907,3928907.0,nan,0.2159,8.7917,0.5981,142.4037,142.4037,3.0,nan,65.7481,3.5624,3.7007,0.5981,3.1818,nan,0.0,0.7395,0.0001,0.01,12890.1143,1.8356,3.227,3.227,10.4137,243.4167,1.0,1.0,-1472.9132,159.7589,0.0,0.0,0.0,0.0001,1.8356,19.0
1553.5656,3975.2463,3975218.5,nan,0.2159,8.7865,0.6425,142.0012,142.0012,3.0,nan,67.8455,3.6422,3.7458,0.6425,3.1517,nan,0.0,0.7396,0.0001,0.01,13042.0557,1.852,3.2664,3.2664,10.6691,244.0753,1.0,1.0,-1473.0656,159.7667,0.0,0.0,47.731,0.0001,1.852,19.0
1553.718,3961.1125,3961112.5,nan,0.2159,8.7835,0.6561,142.2539,142.2539,3.0,nan,68.7991,3.7696,3.8704,0.6561,3.2435,nan,0.0,0.7413,0.0001,0.01,12995.7764,1.8487,3.375,3.375,11.3906,244.3225,1.0,1.0,-1473.218,159.7746,0.0,0.0,54.339,0.0001,1.8487,19.0
1553.8704,3953.0251,3953041.25,nan,0.2159,8.7846,0.6579,142.676,142.676,0.0,nan,70.5109,3.8254,3.9479,0.6579,3.3945,nan,0.0,0.7461,0.0001,0.01,12969.2959,1.8504,3.4426,3.4426,11.8514,244.363,1.0,1.0,-1473.3704,159.7824,0.0,0.0,55.813,0.0001,1.8504,19.0
1554.0228,3994.491,3994491.0,nan,0.2159,8.7826,0.6501,142.2098,142.2098,0.0,nan,69.9686,3.85,4.0165,0.6501,3.5964,nan,0.0,0.7447,0.0001,0.01,13105.2852,1.8637,3.5024,3.5024,12.2669,244.3206,1.0,1.0,-1473.5228,159.7902,0.0,0.0,58.568,0.0001,1.8637,19.0
1554.1752,4081.8235,4081823.5,nan,0.2159,8.776,0.6227,141.0937,141.0937,0.0,nan,66.7069,3.9249,4.1543,0.6227,3.8519,nan,0.0,0.7399,0.0001,0.01,13391.8096,1.8895,3.6226,3.6226,13.1232,244.2007,1.0,1.0,-1473.6752,159.798,0.0,0.0,61.871,0.0001,1.8895,19.0
1554.3276,4176.0757,4176075.75,nan,0.2159,8.7698,0.5888,140.077,140.077,0.0,nan,63.9592,4.1014,4.4064,0.5888,4.0997,nan,0.0,0.7372,0.0001,0.01,13701.0361,1.9192,3.8424,3.8424,14.7643,243.9671,1.0,1.0,-1473.8276,159.8059,0.0,0.0,62.711,0.0001,1.9192,19.0
